GeneSymbol	mirror_db_sample1	mirror_db_sample2	mirror_db_sample3	mirror_db_sample4	mirror_db_sample5	mirror_db_sample6	mirror_db_sample7	mirror_db_sample8	mirror_db_sample9	mirror_db_sample10	mirror_db_sample11	mirror_db_sample12	mirror_db_sample13	mirror_db_sample14	mirror_db_sample15	mirror_db_sample16	mirror_db_sample17	mirror_db_sample18	mirror_db_sample19	mirror_db_sample20	mirror_db_sample21	mirror_db_sample22	mirror_db_sample23	mirror_db_sample24	mirror_db_sample25	mirror_db_sample26	mirror_db_sample27	mirror_db_sample28	mirror_db_sample29	mirror_db_sample30	mirror_db_sample31	mirror_db_sample32	mirror_db_sample33	mirror_db_sample34	mirror_db_sample35	mirror_db_sample36	mirror_db_sample37	mirror_db_sample38	mirror_db_sample39	mirror_db_sample40	mirror_db_sample41	mirror_db_sample42	mirror_db_sample43	mirror_db_sample44	mirror_db_sample45	mirror_db_sample46	mirror_db_sample47	mirror_db_sample48	mirror_db_sample49	mirror_db_sample50	mirror_db_sample51	mirror_db_sample52	mirror_db_sample53	mirror_db_sample54	mirror_db_sample55	mirror_db_sample56	mirror_db_sample57	mirror_db_sample58	mirror_db_sample59	mirror_db_sample60	mirror_db_sample61	mirror_db_sample62	mirror_db_sample63	mirror_db_sample64	mirror_db_sample65	mirror_db_sample66	mirror_db_sample67	mirror_db_sample68	mirror_db_sample69	mirror_db_sample70	mirror_db_sample71	mirror_db_sample72	mirror_db_sample73	mirror_db_sample74	mirror_db_sample75	mirror_db_sample76	mirror_db_sample77	mirror_db_sample78	mirror_db_sample79	mirror_db_sample80	mirror_db_sample81	mirror_db_sample82	mirror_db_sample83	mirror_db_sample84	mirror_db_sample85	mirror_db_sample86	mirror_db_sample87	mirror_db_sample88	mirror_db_sample89	mirror_db_sample90	mirror_db_sample91	mirror_db_sample92	mirror_db_sample93	mirror_db_sample94	mirror_db_sample95	mirror_db_sample96	mirror_db_sample97	mirror_db_sample98	mirror_db_sample99	mirror_db_sample100
LDB3	120.295899527423	111.628628997768	69.3038952684775	127.350994549033	65.9708317931324	96.957964266307	26.5737273030117	111.802389795652	64.7770621026324	128.682228638005	89.5225667909158	58.3981415913604	122.782801236831	349.716912252589	146.002970275214	58.9289029281831	69.7163350725182	85.717148434017	60.5832468409294	193.020077922323	52.6580543144819	136.908197112232	143.768244809597	54.2519006466378	69.6258763701772	88.3468669212714	171.347463537401	162.959756367083	324.133669322285	67.3054230053368	119.441975969232	134.218033829507	113.953776619671	69.6913733527475	269.803828292797	81.3154794988276	129.755595951537	151.359203771697	86.7284424136143	207.249651112143	155.964034019351	118.168159416923	125.705633746649	158.890340035416	113.751925281351	68.3934717813231	70.0875307222521	58.7477571535711	55.2213416729542	156.204452226668	115.409662753326	112.669590095487	181.497305546174	92.3108970597126	55.1565384368967	136.809738414467	111.023556488189	224.977396222726	123.185321211598	93.0717145868735	69.4039758645466	64.9131658447404	53.3392769580408	70.2954095743158	78.6570826256542	67.5208946437231	121.816850337104	63.9919734681252	64.8918375660465	73.3052712732653	81.4846306983435	51.9413577981696	101.671335154533	108.327399725407	76.2911378892029	113.687704727477	165.196488407351	107.825388075293	120.474931541386	172.67226226873	72.4005496163131	108.277939407837	157.539014566168	139.131943916691	242.089364511095	110.394865120072	162.049557727441	286.144781714743	115.774610066392	128.673446653149	101.131510281294	160.399339537111	157.380015424615	197.729478906655	52.7711387512942	94.5636616016822	112.98983017269	153.390123909732	65.691944408535	58.3806790742602
LEF1	192.850443000464	179.707363036454	149.421207813847	164.315042560489	218.61222277776	155.522951557148	159.860227457576	174.402032495783	181.134035811517	160.985414621247	192.96986185509	167.918372316412	170.702848054317	184.918427086059	186.738159511213	185.51305932998	157.31345590708	172.901747389575	194.525840737106	193.633926153471	176.134820066119	183.378255435843	176.534482832425	182.460002831982	183.935403529161	154.514693171392	147.179642641771	183.079977627338	155.880558910818	157.707724612279	224.694427569364	127.849578061941	207.892882445555	144.384660393067	214.224826525241	147.301525063877	170.011666579226	206.072107157536	158.550798958636	206.017138049037	191.935589646834	157.77944418948	173.180183656204	166.049802970953	189.447698159765	156.217887988815	200.438111084	162.241723655212	215.757365034129	179.152230948207	186.189128332925	194.379535078249	163.930933880992	198.575867967595	180.686813096484	152.15932452116	201.850708171316	216.239625135919	250.322134701883	196.057813977149	182.603638185832	150.912388561848	173.617968889709	167.903310775743	225.430578152455	169.452063365827	163.137143099145	159.095825786564	193.268886598009	163.638754614064	172.831314896727	207.416223136805	218.60423257513	163.596343602699	188.690315260195	152.054090449282	171.591654798286	195.294701021073	145.596055927514	174.444101052771	175.934274555157	189.194979526956	176.670462669783	184.651535761363	181.290418932206	172.14471506637	161.382829887851	125.719808364708	144.397404161836	182.485812566996	191.76468532163	174.564989360106	157.919701969625	177.87708503923	212.037144648429	144.863104627189	191.599159679549	203.420705813647	183.989305406358	159.909046631113
LENG1	232.657178050249	180.892809500462	251.407120704778	167.011857019975	233.586897181613	223.54157065318	198.042979709471	217.437443825117	233.231926768084	204.430972154612	258.617563521026	245.248441052051	263.451418365289	234.786077269736	268.96328930041	204.428978779351	237.978438010722	247.93327793553	213.988160519035	248.220512883927	244.687202342097	212.090091790037	192.637531140162	202.89439606911	213.442514819843	207.87384503829	241.362369354285	215.653729183702	262.209878316906	214.475689825847	212.799562539898	182.343052628855	217.722360683684	172.302949165126	233.24584194928	230.128817949168	195.960941470228	205.173154509864	205.525043315891	280.057075877881	185.772670664132	215.894468427542	207.439414076782	286.521886852556	196.561544366575	248.458451682625	237.281221892657	237.202289098643	190.209384309582	189.561604001265	185.192984040054	226.181319650793	252.221789601001	287.8858752838	208.353512205919	270.607365796654	249.845764058925	245.149308855176	281.278246462453	225.650144843284	253.57069047679	275.509244198849	249.573760424658	192.988102375383	220.63750874004	192.956942083699	202.984255343941	201.921419252145	223.32980609228	233.392867876588	203.564623976499	226.195847991943	221.660550036337	217.968931034233	237.585638001405	214.370761481577	229.934537116086	246.225936070528	233.437118975341	240.75596253847	246.187173582156	215.52650040406	218.730883660358	249.544285601477	234.195978749202	235.803095353537	219.4839125301	215.702251416483	193.492099006584	214.20209037788	298.431340280324	204.07666744316	264.789492384734	274.24679800755	208.611125991655	184.264576377002	245.221034325759	238.349736103627	251.279285828002	256.102529095302
LENG8	414.437003918827	492.677245430542	522.626005049529	387.350250119985	457.388194337688	485.480094119374	489.540774872605	455.138769134966	458.535599075074	388.118402636475	484.688601226781	377.734469429927	428.940834115863	490.045108748597	403.31720721092	471.967642547275	391.698246450713	484.331012039957	426.75534107107	496.837979857203	412.256991003582	524.930677440036	471.281924955458	460.133987058404	440.955294390753	488.901232066427	505.020653640528	438.283241615985	498.610142484642	441.267680602325	513.018014351629	411.258756672876	454.333237998096	463.679468146456	483.136759077724	412.544097157957	541.85935125224	445.45523029398	434.399739279606	427.625896528355	453.622495111994	441.151328976606	444.980886671089	556.739485584677	435.251261525071	444.665543624638	454.3648685322	414.880688405624	421.604369664727	484.896589814975	514.20674182308	432.03529907024	498.464666954563	444.653587600949	437.765816214161	453.70007013382	440.475091450631	462.10031574832	447.738660377789	500.435763746374	517.841873925626	545.891752741138	428.870017764258	433.432008413979	488.795006172977	433.97763561993	475.226627109372	426.122536361799	452.563824799854	418.31909573496	391.839772808565	403.344182505954	423.739266243888	416.09467722278	493.041234052771	480.176048185231	502.879790938829	446.319864062579	437.902383456606	510.736042163513	426.09668827299	425.242206463766	497.372275029486	424.405893386357	488.051269324177	428.787232155529	486.086395040951	493.604866749514	476.376695293671	424.643957989654	518.445884943491	441.017748809077	450.757789355477	441.645398065394	471.498754202305	399.740453761892	403.192510145769	451.320187201566	452.245460314744	485.318497285548
LEPR	132.814793707164	162.151351735615	97.9369450760025	127.201540588874	185.700371907746	146.664867076271	123.41849045594	169.891725947988	126.434906337417	196.793702276905	142.71705635801	198.877399698439	149.712248073729	164.626438329697	140.220241274755	145.101126017782	155.629943441542	163.681772671061	116.801958370418	122.668303975442	140.439473632779	215.094263591997	238.986005860871	154.567535270088	212.482951816901	100.88467154914	98.2024691034298	129.795263224317	202.070351511386	216.018153760548	154.884737800679	203.299174399453	127.319481868191	116.951802534686	123.580544730023	205.654358641576	152.696156305441	181.996101553146	193.601396693048	178.473176156782	187.962064153681	241.616443776764	209.306573731214	191.861915604364	182.120401310209	213.834048484874	135.753947544284	134.953566101529	172.417414404472	122.580841959029	147.360001452151	162.12979390374	173.152822372261	188.800756395255	176.012383705026	210.07077746112	135.346950287197	142.358342196266	101.181112611817	120.769980570675	165.377660341123	148.504518376217	241.003616980003	102.529951779337	183.037917189606	193.014952363295	134.370768826874	130.232426242619	133.908393848204	153.260365584464	348.090230729132	185.325031484286	195.174846723451	131.577767711019	153.25269702627	157.799241617257	213.473213728375	262.481466167297	165.786658545988	149.122123369385	151.411145069005	176.79861336471	141.192880457617	143.626093794466	179.313685547488	159.715925893442	141.29376664359	188.809874183751	310.388578366761	145.554338566989	141.740524230328	180.616560231047	148.6926052937	136.108203126599	277.447023192627	284.961256250741	192.379369769778	143.516183078896	185.260600782583	165.824082037873
LGALS8	241.472680173003	300.608063348426	234.025380808121	255.621975321293	257.952621037208	258.523548508693	230.637099743321	247.380196454689	266.625238224805	254.646286560585	257.400079753213	235.961860457734	271.530558341188	255.244769919044	275.20093490767	270.660608457666	230.087170502326	248.984553197195	265.744146253636	256.680411813482	257.249851560179	231.061424464168	243.753130499396	248.392929851264	279.768201879105	276.152583759836	257.610977787548	210.490510612271	278.926463169227	250.757549685827	288.839621867772	214.274757882735	246.736053309828	199.654068632578	294.877492487748	225.163202180879	238.042999404516	273.542278114626	223.232398285399	215.894365263255	247.394005485012	234.643226691153	209.391272285298	226.398892159613	234.939449046612	266.140760444346	234.900521961044	228.203838170706	284.134065626271	247.315583911956	238.238707295834	266.751228169424	262.184641709009	277.293806317157	219.059191807276	251.959441434496	257.643738209471	229.4732389951	265.595020634331	220.994928206713	253.901659604886	222.392102149887	235.684930326297	251.669764091411	268.232047002897	236.812757714536	262.011447519341	200.545342970506	265.705272262325	240.148707572389	267.691418856171	262.391215561168	256.821032722122	258.444353850423	238.511601166879	268.486451015346	272.595818888798	281.999675555178	280.144702918066	241.18151973215	255.283255300457	221.00764356567	245.297700434564	260.351117001473	247.647055532673	195.651286308187	231.316170369198	239.593817437751	247.33684294563	233.28073064457	212.751114001783	227.509920892393	256.422148115203	241.017873263904	270.230501651785	208.984883028993	256.170306451224	283.166838598911	212.814116368635	236.00266109124
LGALS9	263.955907858532	333.073264074287	255.358159950515	199.432767871635	230.163506136607	216.752164871105	245.903822435476	202.6461824917	262.159557135045	174.108860520388	235.764337869059	157.481845835518	262.063085333145	166.439644202894	166.602464058314	215.820412300653	204.835458014377	237.833751308938	233.231576666973	251.518873893296	259.365748928401	291.17717361653	323.220500929245	237.909141311726	318.097367460979	207.429169321459	154.22457261304	174.344451933937	351.594687825307	304.851372599867	208.611244585731	220.031123776421	241.390712487736	206.174799920981	244.66029979949	182.290277041473	219.882238889455	224.497733951643	227.547614941052	205.182844271945	355.653058192909	215.151248224507	218.871275444047	200.215278833144	218.2068789925	214.670845266231	308.037510115986	231.14609037385	185.489822117532	332.198477404187	292.343762281726	261.917832341322	200.271269233815	214.564763406167	170.218055746096	217.231895205667	331.904739678648	155.976119874538	260.142869410611	221.527415440734	231.003185208043	169.201216767513	246.438000712533	157.088988045159	201.372953484143	248.821384740623	199.073238456245	293.784742968673	200.762784498782	199.987898245992	312.942302979511	296.460033100835	295.906939292879	234.5927161381	209.632901083539	251.962283224402	266.740610433448	265.24529471405	271.119129600843	253.575047463956	187.376863826033	209.377867327847	222.86167873497	204.887349409468	183.992515545706	230.03643773128	209.519479568364	244.996270556228	277.957845350031	187.187805866083	291.178987034755	186.331093608803	252.956112026258	211.74078084431	239.014334008279	299.340224250423	202.173044927852	217.713510630233	259.712762766987	253.428468718194
LGALSL	390.215556493172	368.590823786552	224.735650028409	255.988946972977	468.110190076443	198.086375322496	267.28893665237	302.801593996197	229.817185216025	190.203707663071	424.570954739845	313.042747520996	508.064178456181	286.651022377665	289.137050301821	227.263944141071	183.667718455014	275.830195513194	269.693149932506	487.17695096432	309.067769982349	370.22144892568	179.750502170633	250.049430044293	291.596465948496	233.426242802354	579.26994646768	274.533542678712	465.823977346133	233.088946957614	307.913293720341	162.681646238152	285.664825276054	262.758269589166	349.722575401349	337.382325064262	174.671039268408	396.061128035156	371.468541583195	462.043440078114	363.152707640638	430.372387200847	298.979344758404	265.56037787404	516.178488604755	263.924381345478	575.991105246913	255.620812882419	217.868744423788	377.863419807803	268.659425643082	297.471318427648	398.049787834628	214.729185412389	204.295859472508	321.255271296479	281.941900882791	309.618373919482	433.411825356755	393.838395327575	314.144507930958	288.337162994625	261.109537125707	267.946986344731	423.275458655305	181.780357651204	347.670273251034	165.263913403116	295.711275160808	247.420056561382	320.865177180454	235.352331280023	295.541014798562	190.991522288567	272.440090391815	331.239436853761	272.154867061499	204.144535116795	405.606372824736	331.735802568942	278.118492680861	227.203071601731	388.050479702519	348.981970802466	333.264853170022	214.484837311973	411.779598659009	365.052689727125	314.085794681322	282.363897405275	244.690345427561	288.840685327954	440.726034980514	591.399389130932	172.476489252965	145.794861890981	159.397128220053	378.714960387352	416.934853273356	316.408883537638
LGI2	96.411529602187	75.9631010755052	65.5736016035852	105.294926056122	78.7823767850249	174.400190816214	93.7865499646311	66.9633248877318	74.1967987200433	42.902517384718	85.2412862237032	46.8727450304913	145.609784396646	82.8768688041204	165.495625403458	27.9432349956613	46.0823343526742	168.500397198071	86.3819288412712	119.164814384235	97.8345775305376	53.5106768885134	70.4036864470738	77.1429044860952	72.2473952237567	97.7310761978169	67.6354031411066	100.714122636478	113.300957363307	56.1730215866842	94.7614616178095	72.1568003358328	62.4498209850242	147.965193464161	50.4701948747901	67.9947896877642	112.614406309511	57.5059280133503	60.5995379746024	88.9805382494082	57.142600564307	73.6818499848067	123.06238921966	87.3472718675462	52.5090513325753	47.6224496364397	107.935156240053	90.0832526747279	66.6575512341815	72.0036691862371	105.383444225971	91.3568015801326	87.6557785997409	58.4647201887158	80.1332273472686	23.7367282416107	90.0843256444471	99.1680392640541	67.9021058851519	65.2315748107422	74.2209839000678	101.465889034569	42.0726079091044	76.8513007768088	144.283072056823	112.866644285659	124.224460800257	82.5361219481596	120.134649023761	81.2813463332094	44.4683876774116	43.7501208728549	48.9652937721794	146.806951648305	74.2499235863164	45.3289531558846	184.418544703895	64.172695361786	62.3825305469427	97.9685965440698	29.8341270536793	50.5115809106432	161.866408971688	56.7093581251349	30.4545958160533	92.5537297649738	134.745111987124	49.5546263454532	201.745871085904	56.5638014707092	85.4206860371588	43.765258058293	118.398481172489	96.6809720104216	103.779033436372	48.7340690902443	163.787728582853	119.185471171208	65.2211861715225	94.651536344064
LGI4	345.222442619969	404.677267417773	222.78220344992	401.010724354517	286.715910335601	262.964855297121	171.051445116361	245.525198456993	421.096238106277	269.848611998675	685.053127790422	324.466098107336	357.553920711917	526.025097613321	338.670691730043	214.214316171743	358.988600570681	318.998655841161	250.81273072562	489.852401962766	336.528218412477	205.629668515587	280.559270374352	373.860721218172	224.589392933478	266.584526937342	589.462315048667	274.273334772684	578.373877578061	254.495002336	274.827161287159	262.597106277106	552.988816637139	214.213372124372	622.113161773922	254.387585191098	224.282070826487	403.214771319634	269.453903876079	253.485350109574	590.921435816635	334.551569785865	568.982719945149	393.735168154384	581.132875100374	302.048831619386	345.079480432111	371.705744707379	213.329102146603	488.951223741533	298.727197100699	261.717660776416	877.316182659664	135.731256134056	354.830808063079	432.776191786023	622.113751667918	367.320319419335	590.516186427813	463.584635289858	227.438674103864	174.394307263991	318.918632413531	305.988072849399	342.671106925309	141.935399721177	407.512253409101	322.700103186138	236.95735414055	207.083114578756	430.253584513059	268.884605714646	342.973638642092	360.056796337163	245.21796025165	337.766343664673	615.617483784667	323.126219932021	393.052294508899	378.228532701359	328.515054365668	165.381150096411	304.806995629162	542.631615955557	574.688181662176	241.794495756018	410.269569960224	447.185540522218	459.718870135336	308.645937545464	237.884792210451	222.961083102531	508.058844844354	554.099078645096	254.511492189352	170.074024400581	209.178360263291	455.272794215625	273.531138168956	197.828486549912
LHFPL2	293.899634288528	330.098106655693	326.797660846075	275.016979664217	250.16706048563	306.335920317198	345.939342725962	290.030543159612	297.609157208995	312.971539486559	309.471830424976	303.536916172371	376.117220682379	296.887191434093	282.564074260433	345.764997248183	322.093441459344	301.742112095653	360.909851145226	241.367805053652	254.472240356777	298.788310451832	329.861340172217	266.782074035304	252.578321539231	383.319845926512	258.099191509243	343.720574695781	265.67357529329	244.198922198528	347.128656167013	290.734301528502	279.540821616466	266.645989633535	358.701510120543	349.132741991005	306.702676572687	335.208008184414	295.259469030467	302.824140046899	379.265047606126	263.467375326261	268.381431848986	283.502173385303	269.670769798911	326.996427297453	347.777965218526	306.527689934882	372.058541739968	321.538497340634	288.370032703761	345.62068252934	244.114051226206	265.027895684281	333.502900863913	262.907672944892	265.370995441023	336.252920521312	313.960442783069	332.763630136618	323.046601307767	368.914320578547	277.375005656261	275.528403950949	317.681206517716	292.079931516004	352.138318371133	321.701675420356	338.118248656857	321.200654325011	303.274669391379	286.112322825378	277.201337669928	278.584284790266	343.955984654779	308.067287911814	388.471450277496	272.665708899149	346.244610525294	349.278340804877	233.07910280346	304.601380593789	353.15204774932	270.594613154671	233.142224366688	366.952489879032	314.111594500664	278.969609210132	361.710573184211	343.535209274273	306.202523303505	269.744522821143	344.2256036794	313.582476377483	302.609624178946	320.991312386318	289.447035184944	314.413327870307	273.637282524298	279.152821687775
LIG1	102.119566491749	36.4097846372806	81.0381386912019	116.886818256877	164.312759065313	53.3549892330574	87.6599965360844	101.673193790309	77.5520329478207	101.774185955785	65.7094364073313	169.987599678963	60.9154282095142	118.169489397167	123.085536756003	72.6121068928656	178.449224670531	84.8712070899012	97.4965764534553	218.60110867718	102.592095414075	75.0441239134271	140.495153970856	76.4774875566999	74.0408096262191	119.210186736527	127.026376976906	87.518020150145	33.8291155573827	96.9433123711429	99.7344212507803	67.9605294219414	107.712821690822	123.493316845514	67.4934169663722	103.332645553366	141.442143104165	66.9482535623171	83.2590786425787	79.1793921145687	55.7034147154945	70.9385897435096	88.8667899656735	116.232168027176	45.0594530474807	79.9511914585488	70.4246256048899	84.5090353015284	108.220962539096	66.0867328951749	117.402630813095	118.14075749093	54.8560838752056	80.7940348652935	185.453903911465	91.3064374911856	76.2452358506246	167.754981601819	128.946942291036	123.153666539293	92.5986301451312	68.3855432984483	36.1231540529215	104.957600225909	69.0414281201855	99.6627410989105	127.781288083797	116.295729342862	90.6950642959006	154.14124203301	42.8412798715273	57.7020854639967	89.6561560386102	147.552674281042	38.9096161485875	79.8507089002526	88.2551020958474	64.5939048243448	78.5182856218574	94.323410343919	140.213414262233	100.220010270088	90.1720747502196	61.0061715258175	87.6846734300345	83.1103493657352	116.814806128823	28.3093216698255	81.2557680325464	161.146876826071	55.8139236840912	49.4225532062449	73.7026005177706	111.600577012772	79.7970767708049	61.5024614468219	91.436049370762	134.341702425141	49.7163328570734	76.4483225161583
LIMCH1	165.350932485355	154.689641023517	169.953889267222	160.509438269315	107.808769752081	144.941154719968	228.508045622848	159.149126979297	128.829364264017	163.600777971861	187.062292506271	189.214187096589	245.035474950781	197.563652327103	117.036626425698	212.717597538188	171.02130917917	135.552227492036	140.015204152437	140.226843464848	134.490931359581	244.273207617169	180.626819682083	224.447118330931	134.59903290464	232.523016780339	215.379471580943	135.288690260713	221.729459362767	175.778244064782	124.917364015446	175.549954730831	169.420581054249	194.506976384322	200.392484754364	188.57065921076	133.524966206895	144.021457011776	276.63378453032	187.083279084215	129.015106465191	280.745772615998	182.164754043008	109.765235800822	131.897209824771	172.487781659878	139.549590163002	121.136678654788	176.136199054186	206.677646771516	275.919924481665	174.634989191249	135.235349374615	131.857270057206	190.229326973001	164.199567419349	179.390933789591	193.480517484632	261.482927721386	211.005246857091	194.957692763596	136.946716667085	151.386897711498	174.771340571071	183.172816724497	171.838813760194	126.159585702476	160.173703305586	146.636809750558	170.401685385224	153.062706757477	225.003118060889	204.384457757996	162.710918244083	172.95339877448	176.922635478814	134.03939526855	140.845477825652	202.582352997523	199.9233759503	185.663693132647	160.609620090884	115.101601169768	147.262008630127	102.607969054435	149.666033928985	152.634100923724	255.515658476913	198.157872254169	181.559414544615	123.480988643283	220.161543000505	135.944524185663	122.749391385864	172.638454722639	272.026604532062	143.910404771046	133.764175132692	175.499507120321	155.105433975511
LIMD2	341.127873741917	435.997681778696	385.961588627877	409.616573936467	396.555056532826	287.407939564369	358.254526885734	407.615993388313	371.801738539838	256.494235265966	423.319678255352	320.15855861433	416.990214732467	338.288745804631	284.245386788685	319.848235211039	463.464770096953	400.385400994497	401.664254905298	410.018998383628	434.047989334719	277.844490085918	376.983947194157	367.263903052961	287.050386136759	358.079022487408	455.475037557958	393.836999473071	423.845961975195	398.097297381022	539.052935572527	373.198252686734	372.947102272434	302.197914079946	338.29097567892	315.680715444756	451.41811897671	330.413200609685	311.244471823483	430.132190487575	278.388214056512	387.998203976023	306.427413558252	450.840925593718	430.972401797061	370.269187000723	385.60280632824	434.382765704746	365.438991464614	429.503222246882	456.94880175504	384.844335263621	358.193289590226	392.550391247738	391.83804084811	413.882790506365	371.862734216876	361.282960867894	484.584116057853	356.209532490933	382.465073644042	481.687265490894	312.840669120219	377.76814896011	348.335825086073	382.090960524073	464.619628528959	469.75154315773	396.707310295218	379.379561297071	300.507628339684	397.364637747454	340.632132628111	255.288703780288	286.704583690734	327.513486124571	307.649427706423	306.982098063111	345.200242353914	416.983084175289	338.134199110714	403.6077318635	415.880285848992	339.237361311363	427.137625143142	329.538638499863	360.499393486648	338.781188421864	466.242224390863	385.196253296129	483.147334630932	383.41186158777	346.273548788926	332.550351298463	395.637823302096	390.30010388105	385.594175370021	479.438140650693	493.24621250531	331.571958584359
LIMK1	114.531531382211	95.5693815721951	120.786802151248	124.292819778294	177.508933228786	256.860538472718	144.797571770703	147.861772290646	168.138003657538	188.097869406145	94.1104479428054	123.033645900609	170.052164410318	105.226964525527	143.714484156904	175.579873926381	155.783615835046	203.709115156483	171.738504012387	164.069231884837	130.280595559256	158.692353434025	142.346984678392	93.429830603855	113.166909669549	221.900350249521	109.226632055411	165.845697425919	189.129652962329	156.56131546706	213.633903014552	85.6407315226801	124.125224916051	148.250290630916	166.968625298136	132.699050487459	141.600444464711	171.058960265123	176.304891612159	175.235170189806	104.002168889847	148.380787882974	97.0216886368634	121.453628535401	125.683706603288	121.364585867351	146.039550782692	122.630085913088	159.500465624407	141.937264121122	157.793460514089	165.569985999469	133.813819978644	137.55632221308	173.745225747303	138.466547206724	151.558023235777	202.651522992503	192.719446328115	134.152994867812	144.077000705024	156.053371037745	123.076434307579	128.595069146994	197.034829340043	122.040023849068	216.103316547647	144.852723440334	176.73072228624	128.869447642374	124.765993113375	133.174478015936	141.713571934658	155.070650540401	136.841905953082	209.99553354177	117.913646835986	137.148528834168	189.710570336035	203.07526321587	154.172780156897	178.397758024548	156.658352354726	100.053103124289	135.214758277604	227.753717491091	131.681259892834	171.778721113381	215.221435266267	178.495340159769	148.529806728	125.524447744691	183.583384190327	138.392374823897	169.021662671121	137.251077295781	134.789939812835	138.261065621967	209.677200813145	176.697409171877
LIMK2	127.984105767984	133.884741708836	162.880968835551	165.210366290841	210.627559836033	163.616498392011	162.951266526149	152.931815128334	190.155641363982	135.666595255084	143.060985512259	144.543672258421	142.209953581694	161.564549293331	152.372836810531	138.79926521389	146.725539323579	132.350941580842	153.807521228108	220.954845093931	146.687052118737	168.979452957599	194.84339413967	179.050379467188	144.292424998501	124.051655064173	144.251550257138	155.499962183886	156.366602846153	137.182257714733	176.998907528806	186.779906958551	182.033117223688	154.291378984332	157.857551254715	152.941149892748	183.393815528051	155.928908422906	143.524373928052	151.470940579674	121.691921591648	164.574330795948	128.72782463526	173.770019244553	121.197505545552	166.119501231445	154.903692419713	186.550309074394	136.856163556585	165.78900700156	235.417911147984	158.481776982945	165.567464154028	168.747196426563	159.187312990996	166.749222172504	170.476540267682	140.351080268649	165.84072902865	158.713406041262	175.782184933438	122.781157400457	166.571295977136	166.996517023236	113.761936302279	160.813284925406	164.038745819656	188.979334184213	166.948883647881	147.651472989473	172.66523831975	171.492660240504	159.826664690344	161.468738465981	146.457778078153	131.627421819724	130.654324036049	149.679619871679	144.207637077472	147.893015602423	174.081613902329	159.687660161015	143.363209481737	152.603161145763	143.386537926978	195.123192861387	145.081852458361	138.996787347641	136.202146967194	149.398695283875	187.322973215998	162.899938814128	127.745045409997	177.302162114063	164.151005988184	136.840541900925	163.277199653028	131.390332118592	167.49656535028	122.450690796641
LIMS2	281.996431474036	172.92347617136	200.39499256888	237.42507866316	248.350626334845	141.256713050902	165.351006410875	245.939043953585	322.783335439428	195.692206741889	295.842900256773	280.904192588528	204.316132242587	328.950940523039	256.956822347314	241.231435917659	192.595034382982	187.918489697062	241.311006780767	186.166337665163	201.508850237961	280.125781378946	232.884821017002	203.902071359394	147.267203770998	207.631684454481	210.533881598576	161.942579059929	197.23553238531	238.866706264415	195.575298343816	285.821154396218	207.349755730444	227.426522846343	200.120052522678	221.593742193202	129.721311781186	261.007679725638	193.275076528839	286.89431195536	162.481381444897	203.893098033791	272.219013860908	317.097471667511	210.855347560224	224.988262240092	130.014380828819	154.290008807128	239.84366873876	284.627578739682	187.710813753847	211.195934015439	226.514824268528	313.365412971511	198.337538714211	212.95818962281	253.998009007831	184.038814339924	248.92888905621	291.457912439634	188.909028771778	300.210071614334	290.621196904027	257.740195767564	249.772481637502	306.299924506555	184.620640130724	188.202643999854	248.701833766619	258.982917890421	318.050194314872	163.243241984497	206.606352087659	184.751319426246	269.5907575424	158.018607604758	275.558151495869	194.521300131833	206.882888588641	228.339792670579	224.712615455395	289.45046997247	258.126649691293	263.921129633891	148.502670920672	301.534671159359	213.838813487275	183.764278168835	184.138577143337	155.440849879716	217.178073657216	237.430319789995	162.604647566753	204.044337058588	190.881220027497	243.305254776471	177.874491510203	290.332184033523	224.874520490517	164.818390968773
LIN7A	68.6762459680055	105.231087188101	143.238411565228	128.170950272465	149.558364573737	146.966422905446	47.4371549114071	110.889077531308	105.032701673781	110.442180593992	136.481467000541	116.478039417021	57.6246078745147	159.901703088132	101.369547222119	50.0072359533321	114.313756130068	136.177934575458	94.6683483648335	132.267377895417	191.293294111029	90.4648649602083	104.452364440784	95.6442645649891	144.898369824053	72.4573241563648	169.20745614168	112.065460357192	200.810013793018	104.65282640646	130.737988614909	119.699643597004	115.922496690225	90.7202234140334	179.645157852754	106.78469705347	96.023864457064	258.173373806187	115.039600854108	147.122613028171	104.133619173489	108.51130681003	104.685759509847	140.479450353799	82.8241412920212	83.0832593903214	135.909747290289	124.743670220579	69.514356541318	80.0508049826415	124.158006936303	121.764188152522	92.4083862063864	126.729569543978	116.129331601825	122.843686173147	112.306646895758	96.7065680712342	148.454743707831	119.851329030276	109.55746049678	91.1442935614786	115.668729531754	119.440275743358	159.247531630088	113.041289463136	117.560488726933	151.897095423543	128.298429055065	132.678079339868	113.236713742142	111.241146891747	141.34371281718	75.0698059348814	88.8067322680914	156.494565408705	68.1254511605272	79.6671370973542	83.5672509114579	107.717755845483	129.926533728868	109.013502115695	160.813753930508	124.329449520536	123.590093153875	117.105178382685	74.5126567945444	81.604269299409	73.5410607961385	131.578553341089	161.476880809507	121.674931779717	129.944331565108	182.213996459452	104.159279046667	82.5247155373292	64.227383853983	108.906704295389	146.753951994741	136.04294847862
