GeneSymbol	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
IMPA2	108.87255539943495819	224.97272320855341832	74.54126742634794311	129.81012501011309723	52.39159711491619476	143.55635469897600842	318.61493652536108812	105.60742420320758583	166.85402290141948356	313.82700635868673089
IMPDH1	276.69995260720941133	217.11450696292638440	183.71968294368437569	340.64954445299684949	224.67893064219896360	137.56157403249144977	313.11695422096227048	333.79963444643925641	206.57232168242117609	178.98924062670573676
INF2	234.82041997455280580	435.45683310475243388	200.41194995148029534	380.86206659831776733	288.36842609669218973	97.47696231261117816	303.13751414087209923	273.26611004530661830	492.90563853374038672	237.24130875141165120
ING2	201.42363097798988747	251.76736483976603154	176.39626148980656239	259.66618107684450933	183.43180743001849464	172.59947533275351361	307.98130774849687441	215.82054342269017866	236.73874467677273969	184.33423415495101949
ING3	165.01442328659140912	280.76383615856269671	139.76927528755581420	210.69612069096351092	261.73739270847897842	188.04639517353859901	179.73173651947993790	129.28988326455842639	269.93589046687753807	230.40660339046681315
INMT	116.01349702912422401	74.23110131124845168	127.87471038821824720	171.35349859278761642	91.26065795791328128	236.35573248054640771	46.96727467883544449	102.95709272047406557	178.28717577287099516	495.15657771588644209
INO80	189.24458988274733429	223.92531530100117720	174.60496033361414447	170.14720300779833906	225.75732393152728150	226.92163077524375581	217.86273812016347051	201.49898680319947175	266.50594642725519634	254.92848873787440311
INO80D	204.01698186687173120	274.09386980741527395	199.46736440176522365	219.76926752538633991	464.41048552717813891	164.87462113941739972	140.83446568457418380	196.30677288465284391	285.33224210418205757	281.66907794175426716
INO80E	228.08179733262380751	236.43707521628638801	172.92301334188690021	268.92449190823049321	191.42445202041182029	152.76238976138810699	268.64441550158488781	239.57665818356670684	246.03350866004700492	197.56268157632732141
INPP4B	173.02161175755944100	917.65495409563004614	94.15217423453414369	417.55986722742045458	294.77975553257704178	0.00000000000000000	181.28883459644220011	188.49590668772148661	768.95830846338571973	554.04280337291822889
INPP5A	94.74321995710944577	199.74055210940929328	57.50154717329669296	121.61506645199803245	87.03261107751779946	56.11957130318189968	113.69397380499526662	82.47474601236443448	317.94387486816737010	88.06244528699649265
INPPL1	216.64151957568984130	269.96733320770857745	132.31362091155384064	236.96630094905074770	308.67933585183214973	190.93221035628539539	238.47320210501604265	214.88674850767935709	220.73552431670498208	153.09824361401379633
INSIG1	422.12727664033360497	274.75224463478940606	488.42203606458713239	630.23552480116154584	812.73828857286321181	457.83484943138864764	255.56556941146274653	411.81622667990887976	309.27821196203848331	275.96674329042008367
INSIG2	268.50483103683922081	232.18881919016902771	206.60695764273759778	223.56706136817430774	502.39588858276522387	221.33336773632439076	175.42989188856768124	962.90679498068641351	239.74433294825198004	298.81262380228264419
INTS14	134.42043958651487401	129.87299806400679358	105.34885739043251363	118.64594879749101608	137.13798513711270743	106.28444819516747089	244.80178099555837434	82.81170886071019765	109.33739472902270506	88.96835724967306192
IP6K1	164.95346520968195136	243.99797567822707833	161.79632554207228168	216.71358688711271157	240.44946630346311167	125.81218771066329509	183.29307907875076467	141.45707086740728187	226.18820101215783325	267.58138506621310171
IPO9	219.26316328977077319	214.94837261939898099	202.95650223826336855	208.43298428299161174	343.55825229189724723	142.80493594835073168	366.46087172551659705	238.53340314023847668	234.26779537697083811	193.23792955513007996
IQSEC1	223.87550519523824732	400.31795451042768264	177.37355823367005314	285.79719681902361117	297.23434016603744112	59.81899361782196678	153.69996218400211774	298.17619972982595300	349.58378532993708632	234.99005384145033304
IRF8	116.88735924019046308	164.18141436949420608	323.17007412083620466	380.33034221925476004	139.24996686600630369	11.51500211575850408	107.18650593912076374	128.54411376738283934	128.05558329393394956	358.62712692683709292
IRF9	393.03529768744749617	533.41368138242648911	459.23356691999447321	265.98611715729657590	786.47473285621049399	250.40879134675992645	271.99610317467931964	282.65676712339313781	448.32148107173139806	508.87148271113460396
IRS2	560.24283366949418905	314.40254317107388715	420.75410117982738711	515.33866532726278820	846.71705445270129076	421.01030870969100306	237.11756862090126674	566.59892570845795490	404.42700711530756053	312.98965694355496225
IRX3	208.58140944502630987	174.39157903753158507	109.94506094045156885	168.90853905919709632	138.39646816506638061	64.46091540044106694	178.22032655532925105	362.15975996365415313	110.91419308376566732	68.87020744486514445
ISG20	223.20337599539286089	411.52128081533072645	990.56621113612641238	660.75334910463789129	187.20511503302540746	0.00000000000000000	253.33337904956985653	269.97098789374865646	248.90731002984583142	188.38545858626878271
ISM1	250.90020644310970965	31.76494462379376671	125.34059158331234585	89.73140661044983801	127.32608505126779619	428.56402646997332795	51.81941095826528709	171.13127445615384659	60.42332070586108728	14.94927315610846996
ISYNA1	243.71533531018468466	856.89830009557567791	176.65601275255698965	432.74373695607789614	324.85905144958849178	46.85281666262004308	405.31079386527318320	264.93912570917490257	1121.58907587464318567	1046.61851901839054335
ITCH	202.10868196889612136	204.54752664932038897	188.00275170032216465	153.47622135014651690	285.95767886125565838	182.20256618265111115	147.53527217201261124	210.30631362708405163	218.81613840887723654	178.33042173255435614
ITGA11	1152.52873632140131122	183.39130167492027113	520.20040896110492668	422.95648552730739311	830.38824122600988176	192.69370038893183050	571.66152101323848456	935.93003171322607159	208.76567853126567798	347.96465972018825141
ITGA3	67.75552633045734297	293.77918041931934567	58.88511199086472914	181.61291438164843726	152.10522747445298819	0.00000000000000000	83.94811412597442768	100.15239781110156514	425.66417321931089646	116.91660282871647780
ITGA4	106.08577628897086242	329.74733100977408640	74.76286975962533177	168.50682810553939817	98.41128031968968060	20.93422131583674783	214.08623447220995217	96.38411217183723068	143.90195791263062119	51.61909265969651273
ITGA5	884.56511775502917772	460.96402641295657077	796.51725724920947869	606.53741855510418191	1517.20140197960540718	346.29578595915285177	1247.76152342835689524	1600.75634284800003115	523.16592553354803385	348.89564654145289069
ITGA7	81.08621283223406806	503.40992514930962898	68.47262616732518836	193.49825702716302089	216.60391888230302015	0.00000000000000000	136.48991245764736391	94.44327490859703289	654.37974695241121026	561.60039857630943061
ITGA8	65.43002586748221461	27.88623344928242886	62.82356229596709341	49.32071878252335040	46.38758338445499874	37.94294495440908577	14.23390320409123433	42.21333799302065870	284.58285394050051309	96.75605824832246071
ITGB3BP	159.57839792909132370	189.43335294753902076	156.25323590553335862	220.29667246884469023	205.82673388983442919	219.15211965463362276	458.12067047810160147	205.05422865386012177	170.63179340048156973	156.91304234408457319
ITGBL1	3551.66742331429077240	420.18641614573277820	2068.89977440990469404	1161.14243637506569939	1386.20594112808316822	1415.32319815197320167	1679.64770864190700195	2450.30904868340758185	550.30181819040626578	748.55344505852394832
ITIH3	22.29450172965068333	24.89842734988565809	27.26353876587381819	28.74741927221755944	17.24598726336744647	0.00000000000000000	11.15792598130233060	27.46685226245238809	233.16239444535699477	107.02367122599775939
ITIH5	256.40331253774832021	514.73575596805858368	272.04717495426996265	388.45226217191492424	464.70005645241394632	945.43228236659547292	248.36042877161926867	349.40375153427419264	779.31292008103139324	295.05520969170902390
ITM2A	710.77203410399124550	175.09659235922720200	1119.33723454303913059	838.41096601312756320	521.20659809895335002	2399.36321578467141080	302.77332759170820964	583.96125285867026378	215.53970596740003884	222.74026100705921749
ITPK1	90.18305097699935402	125.37391183790714422	88.10169821132427614	117.05353669829487728	110.27608208212500074	27.93180116806788860	91.85877805563592347	100.59835832768294495	282.79402870807399495	100.17313560071646350
ITPKC	403.49752098586219518	282.21288598481868348	757.40383900477070256	394.57079506051832141	799.39762508299236288	396.65142317701565844	328.69328174633506023	276.51317604613819867	270.58140152456667238	244.78652900484641464
ITPR1	112.15242510280181421	302.03490446551836612	121.97562552144536596	205.55393817143823298	204.71018552748131469	55.94442251097346031	107.25481872632408908	172.27549134317106905	304.72729190251226328	159.28944160212154202
ITPRIP	573.40598745344368581	379.81805545928574475	551.28493593913492532	304.72162312137561457	788.77554275458226130	210.45722484639151162	335.90004657372639940	390.11320097623723768	356.33551599364056983	251.91819061923251866
ITSN1	450.66866044567808558	390.64833147720230500	266.16908149661020389	298.71172625372093989	382.38669103742216748	396.55762401821823460	275.28856921976330341	298.87807787023587025	351.66243241919443108	470.32091825831264487
IVNS1ABP	290.93281611416989563	363.42888200063379145	266.50731231711358760	538.18168298396039972	620.03570699066881389	174.94296173041286124	342.84786505706193793	352.87139225255310748	311.58174152278888869	289.31540094236623872
JADE1	160.91735667616808314	235.78210620120518115	123.73958165443333712	245.61970817999289807	375.66540379702047403	219.84868348715292541	428.10649485094268130	238.16763484921801819	337.27783574407584410	299.71094740569725445
JAK2	128.71522473624756344	180.66689946200892791	310.75186727004165732	115.29897908309561672	222.19026025704837934	105.16385967145667735	143.99905900344128895	95.86989915767486536	201.33371797263032477	143.74956546529298862
JAM2	297.95886145823396873	64.54189852105258751	341.27771131825539896	226.38043919535658688	227.12716936458483019	193.26294278671213078	223.30016134248415938	428.19226679441641181	76.75957645358614911	73.98667626075238957
JARID2	85.96309035198883919	249.98329580206640799	84.61842526206012849	244.91340431999134353	190.23183239295588010	47.91907319043593105	100.81200701099756145	170.63253996871202389	188.06646544219211137	92.53443506411636577
JAZF1	249.23663640001933572	272.78660218283755512	181.68331408699211238	204.10695164203619356	154.20156522538823651	221.73251399492332325	150.55360446461702395	278.39651807820888507	241.53110529754857794	205.35900556677259488
JCAD	386.59343436461131205	95.22824230563321635	291.24046022552016666	277.19206370148970109	194.53452049270771340	107.11177330358739823	345.11372562548882570	306.43887029376099917	77.62704806643533573	122.60956894582091081
JCHAIN	170.81486885508343221	59.10788101164281727	243.69520780634417179	2272.01374144551573409	288.38636701200465495	0.00000000000000000	83.91738676197998359	124.28605790194336578	73.27870886647133375	0.00000000000000000
JMY	187.27941057455237228	244.24155372871138070	134.17388822982999841	298.18194442457576088	253.78058997445197065	164.77308037035305688	78.06577664287117102	172.22013128742941035	254.12353640557401491	194.71168680660167638
JOSD1	442.00612520683921502	445.74750766888553244	399.93960650202637908	571.53682336580300216	778.04262382273702769	205.33586398029888187	385.15625913091002985	401.44848482330047545	482.41715713300271773	284.85552428458680652
JPT2	94.29525017376357710	94.63938510229762358	78.11147291070176379	215.45185301506208475	110.88563741008877628	53.74693841946422168	186.72869626780394015	151.28849724173770142	117.32601497102413646	71.22416875068495301
KAT6A	291.64063385810464979	410.60874086231081037	223.13630299351325448	382.77400522367400981	438.50656387395326874	231.72034612486626770	301.95699863147694941	295.40155403065307382	409.10912819576833499	336.00861496868611766
KAT6B	330.84068631571471997	453.06977355982513700	267.34913628146210840	422.41929358777264270	635.25107804839660730	325.08587628592908914	339.71094974380730491	403.97169890273278270	442.68502964401073996	395.36947580650547707
KAT7	143.72063557018734059	244.34784806265892598	143.96550383785046279	139.30720189340840420	218.33232693972806260	151.90245362003628316	249.94469768995978143	165.41669759466057599	267.21046488517498574	171.03310115949091141
KAT8	202.85524338896024688	228.36344108289682708	154.56514101215248047	231.11615396719321325	208.33134016372176234	215.68551776044478174	97.38693589285473706	209.02650007583187630	243.06760068516908291	225.48981863900482381
KAZN	172.82021329682589794	253.25463256496271924	133.32875168575137081	180.60452411042166432	174.60232567426723449	259.92867609875935386	134.59242977147411580	116.55773427388749042	365.02636219993058830	168.00219659372245928
KBTBD2	210.51413769369108309	323.73189731999730157	219.22722576098496461	295.49434250563336946	236.11433404433299188	207.99170803100807348	292.86399672937977812	193.48416614943550940	265.34776685219640058	280.47894238480006379
KCNA5	22.65397524280875530	141.52732855836785575	22.68036802284786901	58.38483766375075135	24.80706687158367529	0.00000000000000000	37.14800675405254538	26.52049380304169901	300.71338319535311712	13.58715806736621268
KCNAB1	53.89827711944728605	212.57736598331075584	56.14513929641994849	164.22974621017624486	112.55668082544042363	0.00000000000000000	45.86625145987204633	32.14657180321661656	567.14328403207559859	88.07846138346171472
KCNJ8	201.06705837382827440	1328.17659895292808869	108.34411852178362778	476.72464906969793219	261.12912687923227395	110.18552945040755731	377.53529428454822892	274.75169109955811564	483.37999365027297927	1213.67474149023132668
KCNMB1	103.24314986224496238	292.68209253268389602	143.38520895739796401	263.69564978333420413	93.37041548990237061	0.00000000000000000	138.38832223264822119	96.43650426027144817	596.94494783157540496	92.08538352751877198
KCNS3	187.41900142971198306	445.56282396343164010	100.29702775562761019	245.91548380047385081	147.77877554056240683	137.53559831005554770	129.44233768856346956	182.24652388856770813	313.46548492528262386	115.47721197823537409
KCTD10	264.78218846687792620	242.39942388921284078	214.17490227923997281	163.38468295847255263	183.25026170667678116	174.25562816080500284	188.00013138576815663	244.35166626103651311	310.02932015114606656	157.30110471196735489
KCTD11	277.25687060217256885	163.73531874683183673	444.15300966979856412	126.12713353805042971	388.19658924886022078	137.85748509837983988	177.99299298143182568	600.47548160633482439	178.87898238774266702	243.26367922457899340
KCTD12	666.91110734574317576	336.57348045884191379	728.26194688489044893	511.67378799474539619	582.79636864833605614	425.11539359374842206	490.60425377163147687	509.83955666776546423	226.03935084221504326	497.85727091574875658
KCTD17	166.07262414455604471	143.86978425938133341	147.67818700585391412	162.83325366276770296	111.42308208739012798	133.50155955967713339	327.56065931793375512	156.60030678825737027	151.78050550982359823	130.16957140944674620
KCTD3	237.22372061872408722	237.65581230162888460	191.10270803822587027	302.07017143056793884	229.88800861521309571	160.64592272635385939	351.26433655315952365	261.32482396923950319	253.28183393820853553	281.33572814539763840
KCTD9	189.16996591672000250	202.86103296455456757	173.25039516341948342	305.70641592244112417	181.58903227296096361	128.69373703515196894	249.85444981886115556	206.14681617662810709	272.34445719071368330	186.72792166330989971
KDELR3	1453.69543537468553041	447.84828139291340676	969.30469722800842192	607.33954210478088953	224.81017371457522813	692.69340858828468299	1445.30767204365747602	1035.65155273338950792	307.60434088065250080	288.06439216507669698
KDM1A	296.48106904870678591	269.81424597246211761	281.69038365563955040	270.92494999127757183	378.01632408249332684	115.34035640485032559	445.50600806606200877	313.88229874058760061	232.80856510889577748	236.65826373302752472
KDM4B	219.80965836846061734	188.85377618953634737	149.43243202295010974	197.75368928624581599	387.05354357991421921	89.13944988278139192	134.37566066052031033	244.18759726356981332	165.21747451445293109	119.14476101486219761
KDM5B	523.70707509500789456	416.56909219367082642	389.08944336612319148	384.47623074066029858	615.03630486629731422	302.16678219427109298	377.93182308209577513	490.52482885448284833	343.92397144276742438	387.02870904505556382
KDM5C	212.65032998352009486	239.79488573438365506	174.00538095022758966	296.19622426941498361	277.58357832416561450	24.28682362095243263	236.38910301290607663	222.03094706261961733	221.32181471120398442	176.70952081507348908
KDM6B	1932.41384577462076777	2027.55476163986486426	2731.67132603978052430	2001.23636764299408242	5140.36857758754376846	1259.52777329504624504	1439.90112570724318175	1444.01061028735171021	1868.51382924491690574	2367.09480853351487895
KDM7A	185.43042748792851171	135.41110126937599034	205.28672734411648548	225.12720442094698114	442.68035147096037463	96.99236188614015930	70.01772326654601386	265.16060060300367240	147.51575441456421345	184.25266868443640078
KHDC4	195.22475440166988392	247.06419669191456023	156.13552486825193455	214.22477512462847926	391.71501426936004009	98.19270776045330251	153.27162075523617091	151.03925637338593901	235.69144282356646158	261.51019925024240820
KIAA0040	240.46168750102549438	1018.33496221468817566	236.86963217110653090	446.27201965496857383	321.85455034926371809	80.53990987080405262	222.58557463378360808	211.06223849827671302	1109.82841399653352710	403.84874970310664821
KIAA0232	230.55121506348490357	287.19597881654931371	162.40357552382636186	286.60582323855726372	391.67382297567473870	159.54827194114326971	179.58824788838580844	184.85667706572201041	304.88025852035866592	259.74825338877519698
KIAA0355	287.93769471895205925	234.08867364797944788	190.44479187484287763	227.56133517271914002	340.04833307623795235	158.01854798140368530	113.06057275733721212	258.53108513038023375	223.64969575188342787	171.50454952289780408
KIAA0368	224.71490642509760960	250.73598162054551608	209.86950277826466049	230.13544401996679767	327.11162288849624247	179.55290421208619023	168.57416103061021317	238.40675185543233283	263.24102013063719596	241.43484092576852618
KIAA0586	109.79077203355988956	144.01891745240101272	119.50699123247937905	92.99292140368604009	141.03405370817029052	167.32163850369673241	272.08731505218906932	116.46813865411628797	149.25979095387540951	105.84816376516326386
KIAA0930	652.57458561363011995	237.23157836074341276	664.99823555824309551	416.70477480899853617	649.66824402660517990	608.43238041519020953	514.96004208867736907	428.87526597176128007	262.18200258865903152	242.28008196100421401
KIAA1191	219.23329672978491089	241.68295671628885657	178.58568293947055849	213.10612182189544228	365.17606060739677787	125.06373581710830933	229.24753575372514547	347.01093498909040136	282.16130524934709456	231.33229435226294868
KIAA1217	1160.30569280327040360	493.87039776924672196	916.23804965395856925	482.75813287636105997	832.37973548959496384	293.62365625803909097	489.29755244714561968	694.82062565395392539	564.63936388523029564	223.71219516253319171
KIAA1551	251.43827479560999905	372.89396216178539589	227.29397043945408541	507.00857335409369853	391.01793480747278409	63.24576004303302312	275.78178844480976295	249.23469495579038835	363.00124467305124654	424.00979555613071170
KIAA1755	185.19210676011144301	60.64887057917380275	255.45140831398032333	97.17165326644018819	176.53142455575232361	119.34837344824551053	39.16562952515411666	65.99541842191962360	53.60647068845801755	130.30270143226431401
KIAA2026	320.34000867690730274	378.54527317678508780	274.44981319382458196	350.59356396475135398	591.56640104333803265	292.86685991235725623	301.17024563567065343	311.18206597936062963	394.62756921026391410	383.34965125168201894
KIF11	14.73678564428757909	15.52969464998149007	9.23490359988712761	29.69426427321119988	8.58439962377829779	7.62004969051323844	258.28682877471351276	12.23045464964528506	14.49031881354331475	0.00000000000000000
KIF13A	295.12690489145842321	272.93791669971869851	240.54252053524641042	246.85252717116267718	349.96377180986297617	198.89860082553403231	167.49111335435429737	268.48529284369192283	366.31157031410560876	217.72245119761092269
KIF14	11.39730119097535699	12.32226926923238786	4.90652531450726759	19.85327533423417634	0.00000000000000000	0.00000000000000000	228.75146843662952278	24.22747078599202197	10.70161735544052206	0.00000000000000000
KIF15	9.28795090908696430	10.02283167968847089	11.58910255233212894	7.58552640902364228	2.88425551586003071	0.00000000000000000	187.23081147552500170	16.74796867984906967	6.44044979913857940	0.00000000000000000
KIF1B	350.51042395818990371	387.67232871388551985	278.03642571031082298	330.31543417159230103	620.34569594555614458	280.77937413362400321	300.76665945026581994	346.26945913765922569	440.08783211227489574	372.48540609087245912
KIF1C	225.67202012227781438	194.73417979767211250	132.78845953207502362	244.11985363165501894	154.40052792536693005	200.91308545065169255	199.67676948270971593	276.82001888821122293	373.39252767667562694	210.14892466525904524
KIF20A	7.76328533460819248	6.95506687930382839	4.64421120539846122	8.38926394751532456	0.23330862134712288	0.00000000000000000	186.22312273953167505	11.09628013423337656	7.62890572170458281	0.00000000000000000
KIF20B	82.09859235540494637	101.44079646493284486	77.23628678061888309	133.55821743766671261	74.31417444151581719	64.09338533025071172	835.55570352001029732	108.45833979555111171	117.52463754668468709	45.88475836026073296
KIF22	140.11671863408355421	172.48799871569528364	111.92462455105071228	262.97350555267200889	94.50547911114844624	156.60978650181704097	608.04756597797609174	189.42641681033748569	183.14574841353760348	200.43941957220854988
KIF23	33.81819232806975606	30.99404991995385217	33.02210185900686668	21.82654713121967305	14.03572956759388646	0.00000000000000000	525.86775242814167086	23.57328141579077041	47.36107327830105618	0.00000000000000000
KIF26B	470.81468798417768085	111.12623853396695495	271.14508202590207020	170.65479011981685176	354.39561338839706650	53.93967381536202055	319.18192353735565803	413.71310072234149402	87.24470502360976809	25.40657738691853851
KIF2C	14.36423081355259335	11.53910192525774825	11.38395986648591851	15.54552670903907519	17.09929523139113172	0.00000000000000000	224.29921873509570673	16.44970420363132035	15.41250983998002511	0.00000000000000000
KIF3B	233.76207638173534065	229.40858783650935493	184.24430493576844015	169.53383292656292269	238.40130030745376644	162.36530139914989945	305.98127300680926055	275.33917376667000099	220.93915066298785632	161.76479920948764857
KIF4A	12.69143770537796456	36.58986133259151785	16.15050820673210197	17.66655662444327035	18.51074349102757566	0.00000000000000000	230.70922361966117364	13.10537757643229995	22.54165431379924556	0.00000000000000000
KIFC1	12.74147065391241362	14.49733414062832182	10.47318447091332061	24.41545164971489967	32.07164390719888303	0.00000000000000000	227.68550584215097388	28.38118110149857642	15.76749957468398122	0.00000000000000000
KIFC3	286.55296398532601643	259.75407457352702068	195.32748170501653817	185.08787201420139468	269.66838129639404542	87.78393596140958266	207.01065675479756578	398.38928708384389665	219.75570960889643857	121.05504057498707482
KITLG	194.90562515938864863	505.00558740006181324	187.25887148955996508	255.99329801775573401	202.39968350161126409	255.63834952000448197	243.73660651043917369	145.04254690890238066	249.87995885855431766	139.62230239271400478
KIZ	170.23176095938291041	168.15418113285105051	129.95499498208931755	133.57160963424760780	283.26078428417196164	144.00297053933721259	142.32397580992426356	245.65716308263776568	204.68392030452000085	194.75666142872549358
KLC1	388.94111078533819637	483.03385705269317896	308.19576721309493905	392.06039192879558186	594.15597832414994173	221.41092907078837015	317.77805596471392846	373.07207588202106763	528.14307804611530628	323.96780468421928845
KLF11	176.98017144719861449	439.32512366346941235	154.37201779080200481	327.88200449945622950	209.78828389022140755	213.53615667240521248	169.69413971146440190	178.86390172960150835	594.57173787449232805	436.07209792226848322
KLHDC8B	194.16161435068457308	444.69491022082803511	126.16220985810841171	300.16760521969700903	141.93567274529004862	183.19949848414086091	205.84499939277804970	146.82696103522968656	383.01772600694442872	185.41785370833255797
KLHL20	217.38300912903827111	212.03143944705951185	197.18768700767893165	178.30143837412632024	198.66009790796456969	156.52692199457882793	127.36751678889304173	160.72384693132238453	192.53204848534733173	161.77722466395601941
KLHL23	109.73931114063185532	738.50170725445809694	76.92804906927840136	305.05264860073054933	191.59427878131708667	13.43145317744518863	227.15443227216849209	147.23903276003039764	791.19449935186844414	215.65870564436147561
KLHL24	323.07309120744656639	377.79409847557315061	231.25284310495172235	323.52769672998852002	519.74118273917622446	277.93355760753814820	194.42937330031622878	326.02368994428070437	359.22122256440491128	341.84807920973594264
KLHL36	182.11700841478759116	254.77213912918929850	153.30097173488627504	209.28783064406101744	352.08176723843553191	137.04615274843132511	100.60708997985626922	180.30197374944853550	259.90445100762866559	236.82454595644350093
KLHL5	180.37394546402461515	181.15417077979830651	221.52289546583367041	282.69801205753708473	219.89843475417677610	33.00956256244484877	188.69348885655483627	192.08240232737023234	124.16619739823595125	218.97939824904784700
KMT2B	199.31621273516921633	290.27928335343392519	180.04119816875450510	245.23325141218680301	294.74036374995267806	147.10106573688426579	163.95161692063794590	199.20521488360014928	284.99210487061407093	255.35279681291888210
KMT5A	224.05374592418294810	243.75954668344135712	207.46933961715350847	209.66982920598718465	231.35378065201436470	148.05644426520808565	438.89471976722353475	222.60279474823195756	265.73222311359143077	211.88382947031678327
KNL1	17.88995335826835031	23.39802165973330972	12.27195954857221416	33.01768732257281869	0.00000000000000000	0.00000000000000000	438.65420450825075704	11.81200825896458539	15.56004583008609998	0.00000000000000000
KNSTRN	38.47956248176331684	50.55079640499585025	31.10411127508078977	46.84754226441114611	50.24170209260370967	0.00000000000000000	289.81112250548119391	32.80667531155943095	45.66635997559752269	21.52496891702372395
KPNA2	251.61723808193147534	472.39461719205229429	276.40591755529510465	382.94853939092803330	189.94021936086036817	152.40400243968852578	1311.13688383149360561	271.99266122004752333	433.89895548194516550	348.83690117289216914
KREMEN1	185.44851349506026850	67.29745634965314594	172.40484835990420720	140.26873683809841964	151.59818774249004036	303.11390118725961429	116.67994548854383652	182.93603342047470051	88.25408679705984127	141.66719806716068319
KRT17	211.37681650303073866	157.08419838851634154	133.34815815437193010	815.95806543850858361	334.57718685389693292	5.49204319205261271	267.91209701655901654	220.73202392079781475	267.57667549585505640	41.67076965780950815
KRT18	247.50615980710779240	493.52102310224762505	128.57656848118054427	1742.13867264426926340	539.75951768411209741	0.00000000000000000	462.78870579758461190	313.60604536044388624	671.41086511064747810	929.26209035452654916
KRT19	274.49022932817928222	215.92467117283644029	170.68750690856262509	1545.86745655851564152	588.92372083413556538	0.00000000000000000	419.44047737468576997	532.23750015431301108	283.42078138256761122	133.36551073856281846
KRT8	194.36496458440220181	236.04031118671218792	157.89482717272872492	924.29257403186591091	447.91975506182978961	0.00000000000000000	163.85300932203543312	237.00946777410476329	272.41646785724128677	394.33441244026187178
LAGE3	416.00290323974036255	295.69712614666053696	378.38044811596080308	499.37025829363614093	247.93826866681629895	296.77047513906228460	308.06610121271552316	484.24832675170961238	304.49917841086784165	275.97865698683659730
LAMA2	792.36474295689561131	165.71298399636401655	820.69133558314183574	394.49047738264454210	761.00061503327992796	1473.44600844094679815	336.46603884801953654	451.81150545264500806	147.36595916804935769	241.75817008111388873
LAMA3	23.17637646100146753	116.34404775690133249	30.70305650224641880	57.99461560292594697	87.03329206425802056	0.00000000000000000	57.91312739290317779	15.69340525822350330	183.06490700967262342	145.78620815544167044
LAMA5	80.48437560243972655	396.41208280163272093	56.93999396815905101	154.22606526321854403	258.08149355597652175	19.12562609970695249	105.67393588229833767	107.54637419542002874	510.55629008407055380	188.60672523425114377
LAMP5	797.92684088724138292	104.35093515684503984	419.10103980213108343	294.98836008066410841	72.09664999839748134	28.45501030941473175	273.66933267043833666	182.41791387222593812	198.65454873533860791	70.44366988308787825
LAPTM4B	443.98333011329418696	741.41106852248640280	425.63452974122395744	419.44432834632578988	320.51751060852660657	473.32113139653216649	506.76711654873224688	343.25989492572477957	454.40477065656278910	936.88783429568638894
LAPTM5	105.60750511280576802	117.13814903307761028	129.80059442446923867	714.08001823281153975	159.14266692966253913	0.00000000000000000	88.79362170362996665	126.86591571991301919	120.98727666105055789	66.61868030423269715
LARP6	462.77085613928716157	300.69987253370061353	443.28907827078239734	398.49714523129063082	385.88257843784532497	601.33664479671847403	643.73031177877146547	750.86194293935193400	303.83439577517242469	397.54527315773935925
LAS1L	123.48013084314165155	146.38652834592897989	106.15805510886947616	117.42355548552572486	166.13608218207016876	119.71159654585596854	245.27144972000627376	190.54538831519445807	172.81150158928633687	123.82643839200477487
LAYN	410.11595823744875133	184.39973922045444965	290.07359056198441749	258.97822846336100611	299.85986559732731394	123.41271362250539312	252.77917609934456777	599.01483221856324235	191.31634517463308498	171.96918656387430246
LBR	199.09694852727662351	308.44659757254316901	194.31648554827759767	171.59354731227534785	198.24235712053720704	143.95365616473034720	468.62877938625041452	167.39817574229329011	332.77106816686040247	333.58886509428464251
LCA5	193.40468797694487080	259.79103996149564182	150.10579702135521529	168.92008096859305510	160.05260295047091290	153.16063006693522652	101.32704657213778887	142.24042259285738510	199.35141961515063258	178.69407679795099853
LCMT1	313.24383230771786657	274.58279694440983576	335.45751641128521214	349.83433237717099473	240.85057779144463552	213.51855682369449596	303.89465324198619101	397.70134557576147927	258.62171061643698522	218.59790579507725283
LCOR	242.14145245420732522	306.09082267862424942	212.35412762347996818	263.12869515618587002	523.63680363462719924	169.09230992363890778	256.90511173453722904	256.51186804466573221	300.00769691157944408	172.57280606904646447
LCP1	48.02602705285990936	55.06727691784718814	58.12739642548127961	347.66962415948921716	113.90747383383748570	0.00000000000000000	34.16424897062259447	68.45321180772941716	54.24724273916154971	31.64527784128081578
LDB3	27.29660323263500743	178.91302666214838268	15.53372523626801538	110.86153242437907807	83.56160333930903050	0.00000000000000000	38.43741835551412578	34.70809574629423366	292.08489641508373325	51.05118345908213939
LEF1	232.90154680951459909	196.27075375709628702	240.51624836336100088	149.59140070223779162	174.15418947827902230	9.93893010873454585	193.08879546141983496	141.92123201427492063	109.05061870971522353	66.25553913783669202
LENG1	193.79525370581811217	297.77844373466587058	203.19428208757364018	237.20712472954249961	135.54182523307400743	152.89957035487515213	144.69114091833574776	197.52158520153486165	288.45057562800582218	269.00305774416221993
LENG8	441.22599629864419057	502.39293365390761892	353.84026946428883775	374.98954199161022416	857.58866702098248425	209.82694952816140699	373.88778815700459290	354.74266779134501348	465.45820625799910886	325.81354430185552928
