GeneSymbol	mirror_db_sample1	mirror_db_sample2	mirror_db_sample3	mirror_db_sample4	mirror_db_sample5	mirror_db_sample6	mirror_db_sample7	mirror_db_sample8	mirror_db_sample9	mirror_db_sample10	mirror_db_sample11	mirror_db_sample12	mirror_db_sample13	mirror_db_sample14	mirror_db_sample15	mirror_db_sample16	mirror_db_sample17	mirror_db_sample18	mirror_db_sample19	mirror_db_sample20	mirror_db_sample21	mirror_db_sample22	mirror_db_sample23	mirror_db_sample24	mirror_db_sample25	mirror_db_sample26	mirror_db_sample27	mirror_db_sample28	mirror_db_sample29	mirror_db_sample30	mirror_db_sample31	mirror_db_sample32	mirror_db_sample33	mirror_db_sample34	mirror_db_sample35	mirror_db_sample36	mirror_db_sample37	mirror_db_sample38	mirror_db_sample39	mirror_db_sample40	mirror_db_sample41	mirror_db_sample42	mirror_db_sample43	mirror_db_sample44	mirror_db_sample45	mirror_db_sample46	mirror_db_sample47	mirror_db_sample48	mirror_db_sample49	mirror_db_sample50	mirror_db_sample51	mirror_db_sample52	mirror_db_sample53	mirror_db_sample54	mirror_db_sample55	mirror_db_sample56	mirror_db_sample57	mirror_db_sample58	mirror_db_sample59	mirror_db_sample60	mirror_db_sample61	mirror_db_sample62	mirror_db_sample63	mirror_db_sample64	mirror_db_sample65	mirror_db_sample66	mirror_db_sample67	mirror_db_sample68	mirror_db_sample69	mirror_db_sample70	mirror_db_sample71	mirror_db_sample72	mirror_db_sample73	mirror_db_sample74	mirror_db_sample75	mirror_db_sample76	mirror_db_sample77	mirror_db_sample78	mirror_db_sample79	mirror_db_sample80	mirror_db_sample81	mirror_db_sample82	mirror_db_sample83	mirror_db_sample84	mirror_db_sample85	mirror_db_sample86	mirror_db_sample87	mirror_db_sample88	mirror_db_sample89	mirror_db_sample90	mirror_db_sample91	mirror_db_sample92	mirror_db_sample93	mirror_db_sample94	mirror_db_sample95	mirror_db_sample96	mirror_db_sample97	mirror_db_sample98	mirror_db_sample99	mirror_db_sample100
MGST1	466.996200584731	361.159120627937	724.234410786862	646.171438362035	263.92863838385	648.2091277045	535.151823634475	593.645509247713	329.399461572413	538.294786382935	493.449193811038	556.32240256153	357.340617569249	900.301493221044	546.492686413019	1019.15189867337	305.001385020727	473.634415450371	607.883051117626	445.783222625364	436.6085909179	544.058630173783	381.203165276111	339.573969463056	478.669642659709	510.143125138579	280.605510569257	444.670791243175	769.617272269539	708.673479562814	477.799131094162	477.202317919699	287.347122293245	429.245053564993	471.459770104462	384.358458219703	1048.88910355708	644.061863988462	428.857284592183	441.265346516963	286.779693769598	481.319952173395	613.923326198017	713.686246968148	415.503907831379	678.633602108611	436.910636649067	820.11908685259	384.168017654398	594.619980116907	711.534677684199	528.57195524888	484.650056428117	646.146072338849	475.003646639771	621.964484846205	489.000117359225	611.946904128765	431.740422869305	520.921705601	402.544404058173	380.553263283473	358.231444117298	365.699739011465	551.379048240369	388.814774306874	820.617140905152	478.024155947466	716.487837193816	959.864138754573	624.342797172024	565.262435303444	604.914610218933	495.525663563553	337.657952560339	271.757467019289	925.651502934725	364.010878284136	799.301035249496	330.200576473163	364.981867546329	284.362711446746	540.338429557672	326.769856220428	1709.98003177954	391.249014194958	419.267244312739	462.977674001789	555.93484741296	538.337560551408	825.932704182075	479.055974109863	567.619053605557	336.57961085395	908.64465483783	450.843631931057	599.457589092821	689.796461154024	687.74734348868	498.39629212265
MGST2	414.73511253216	388.122442094727	405.983418653725	410.123315538499	438.696797876948	414.359105921089	399.780984250115	469.089362635699	351.808204642158	493.027025695736	371.547150533416	391.89348268206	404.573791327175	589.517012631289	318.85685904546	420.864526029502	585.196624872099	432.867129759684	371.577332329997	374.469496813488	384.847448482833	360.66449473516	448.209029373871	420.113088636958	494.36214642054	489.191019508685	400.560106108956	438.505264045153	391.338412931329	482.005515771267	412.734341079419	537.623430236014	344.43723041271	510.309422803022	415.580997489478	423.783046941273	358.591651964235	422.460415279648	425.920466487891	341.171531696426	391.294109052442	312.140286413189	323.964953658394	403.094289511034	315.896183531574	370.755744271088	578.448533789592	489.058345476971	397.03907791062	377.685940131218	461.25773764184	351.820819355258	481.56203221223	442.1930373139	432.834249855679	441.551002017174	420.228325942463	327.064163937039	358.994884230147	437.458977401741	522.065820594948	365.733719507051	372.329509360529	384.129690349168	373.134009300343	476.341818779495	398.554509065412	496.646411779519	509.679364576796	440.306146113761	314.626791201781	303.421532430959	392.208208159016	458.625944962831	534.694356061366	444.009945045873	376.209794329337	426.558567610089	392.324026090115	368.347882131777	544.393437674037	369.565240657692	395.217777130223	396.799438474383	371.763472441214	553.342421384921	422.933197807827	374.310205891973	342.857585362093	542.624046069483	310.660795545838	485.215546841197	465.61958440326	411.379860818696	404.489923739375	469.761969357628	500.948289334019	384.459932698276	371.026554040319	359.019765807962
MIA3	203.936825702748	215.466621604133	226.493607845985	190.081455917398	228.300935075361	201.000454066555	246.05114440354	235.079765585896	224.299712775576	233.499864372773	183.741703126956	236.769597268096	226.077255090441	195.55623039708	261.171759468596	210.363513012715	181.437731984589	211.698479459883	186.914995160627	187.753288847434	209.358686320784	236.75138184343	233.94574817127	187.385521974365	209.830087769805	205.29947108931	182.48508563125	198.401403602868	206.914705784768	208.058302377539	246.609078806313	182.07713159149	212.479351042856	227.282957153457	205.118473939849	229.736066583012	192.922560778965	235.1700386645	202.990688985008	184.142109787276	226.748411489148	259.908603066909	212.303124827621	212.38760111577	211.580504884365	227.926791624142	210.122886644361	231.949989563485	213.918754844167	230.111183818721	235.986405049171	254.60831783395	189.406559245632	208.886387264563	221.59741574768	261.839188044531	232.668923029756	216.662464124473	238.493496385771	222.19090132357	205.125346242633	274.645596951199	223.759545582857	217.573513292528	193.384407498258	228.562257449473	213.102052798561	228.936593438613	191.745855451781	225.292731808436	223.059102738221	237.728075106444	192.33987032115	212.028024523684	258.27524236937	221.272545079234	221.244855606353	237.020806381591	210.639045881923	236.635976427673	163.538051303482	250.131118115268	229.52019969877	233.263165966632	240.265859155342	220.903017285509	223.808344965086	264.938951269028	165.966903812475	151.557970608186	214.256624265886	216.169907548146	180.774352461377	179.016591490294	212.874679601953	237.7124763026	212.226166116666	187.667968934671	242.771025012887	260.547105624987
MICAL2	215.889421146943	171.545865743155	194.173534001801	153.226194094238	240.161835751921	113.504171278662	211.902401106226	344.876130899183	227.818222946678	246.133702250409	205.955554470364	167.219954111519	160.335673920575	152.891656401328	195.858166436571	191.911091328814	162.410508592882	239.258128161173	201.669132374743	291.180875930771	267.707114102928	249.295458395829	269.295416915671	238.489092589142	200.469888768765	219.399852410287	258.593215755693	222.74793520859	230.437812862908	332.183777535232	265.987490165897	244.78103768027	259.915820255533	202.513537800805	229.636955468362	218.475461364509	215.948708090826	182.915315211729	226.249056291047	351.414420132796	178.585427827748	311.96252133616	177.41002521653	267.350092981591	367.756112044685	179.750310815497	186.595030587476	296.196937704002	266.769503154052	175.209470317103	208.525308910748	226.534645538446	161.867548492175	320.915953523231	258.613309031182	232.378848290803	170.437993427357	186.075067644214	248.0474188938	199.702403324505	259.052619263606	230.307259691448	179.411458527274	225.877878880645	164.514518094803	177.224715838478	227.652624728497	180.059311449997	167.617468458927	225.475697401407	211.26262328796	226.906379128515	195.851990200674	201.644087144552	227.195652319212	266.770870447593	189.785717044114	207.401627178898	215.873535629555	274.04998875029	163.341732375352	285.952989186551	185.212001008059	371.943692654921	237.486443347098	180.242080838322	202.521688315327	272.141540873756	286.718455664313	277.840570173834	172.941676259536	173.02212261494	187.40128810136	244.562996718155	209.42599662894	270.392813139391	205.734125141646	263.385467372612	210.992675501941	268.959749890654
MICU2	245.507091610331	239.947970861532	268.555351086678	222.922019573877	246.80538434318	212.294929329369	285.31148923097	271.735912636912	243.028893749571	223.104421446672	230.852629631191	230.841288176569	244.622156426518	268.969082092628	267.408765902643	257.91121564502	258.387643533243	265.338070587885	273.759997894098	272.327905598195	236.914894414377	243.477594382513	249.972177550866	256.02828864291	243.922008896817	282.097089326354	249.988363745398	273.18208982499	234.38499285415	277.452301758048	219.891307949507	262.884179991868	264.209203051298	294.436140398581	272.510857125795	246.015354357798	255.509378405416	203.105461451833	268.988795150545	220.489231740956	201.801388776827	264.010912790128	212.29937791278	318.671088778861	257.939235054718	262.95328806936	236.458741197047	331.071243415013	193.295404920886	165.233760788458	245.989706698194	231.989580490736	242.389748853927	225.896186266333	242.908929119357	330.107784592893	242.285185778268	197.600419626328	204.436113433334	276.339424964213	332.891723206095	253.16154684935	222.237154041171	265.516441095535	232.387832683931	276.729192525371	257.037172472975	238.74145005015	276.396932794375	269.66608365029	217.739659078218	197.928977142631	200.200379133041	291.915689832067	223.034519301324	256.553794223607	203.227521110882	232.891163580077	247.410723419439	267.348494090716	213.462413785506	256.252833068197	255.494493573729	233.353484145155	292.502953809153	229.54407822479	241.84256217243	253.714816673259	220.191918230055	292.777438158965	220.158735315145	309.883912128246	234.290617519976	246.004392479837	297.101306978052	249.006491094777	305.170506360295	295.554895741814	226.930135808377	256.907481342953
MID1IP1	215.067245544481	237.559243670007	236.298745945209	220.492983201942	254.61603352669	250.878032316882	262.508810258195	228.191075972833	275.608001053198	200.429231603476	241.32888860084	211.181557537111	261.302042324225	212.796276269498	227.305575857842	197.89398188237	260.58253223115	225.536664398762	237.318047836183	254.594300018985	247.344375682036	231.078010128352	274.485926332224	210.713100070042	235.445896951126	258.320292695835	257.804705204012	227.39461970982	229.944017609444	231.173730795588	221.149126709297	231.762991762676	254.833805256257	238.832749283086	263.550655514657	275.587441468336	222.658350249007	299.364653950168	272.853996541788	205.665055582226	297.7435193509	250.59040917725	232.122882351429	200.462478923456	221.478419689182	239.617243241605	272.54352001516	225.857477198152	232.227086542069	207.679192562781	211.441830726018	236.932590117296	245.123997972056	214.775939377394	231.716762257726	219.626771241162	228.187551414448	212.377910629926	239.124644669889	263.289097139861	257.044658007251	225.10297909484	191.06028548359	285.258704535343	208.814301188815	226.553437439302	194.164388656616	270.945751735328	235.521652160311	263.394897716231	233.980762983984	261.083298189233	239.998365603662	279.234914144144	249.189313622616	236.855698203158	242.026932218298	239.616911565763	289.66237208445	207.219028313737	241.112218935037	226.565374160003	241.430007392153	282.501941399223	221.684617874979	221.578330189984	238.207399257002	218.185948297113	288.53664157585	232.075882518208	237.350694865395	230.867148526542	224.660717136409	192.381916456698	266.729027851398	264.768840284687	210.791203011714	244.070615154789	245.696925865792	245.002777622878
MIER1	275.531873596498	278.932270080264	208.109828082657	316.126779463718	297.826387680405	327.986412184622	481.825814927584	236.334604384615	285.741484741118	335.869980181655	260.59970331739	301.652939677612	303.618883501405	264.902303695202	348.745247151879	263.793423767969	434.201810407054	335.456325902964	417.100282519657	485.747036936972	234.860179265879	320.819875730654	398.30275821148	323.270086963844	262.230805189017	298.089935191864	293.047300095752	242.56114389062	217.207763476215	280.947276412662	220.923444744347	298.148980713494	258.606630064698	245.135351016485	293.138364259112	547.374187789064	363.217002766912	437.198735700053	278.350258201525	301.220421124833	333.74717438868	424.145363869939	201.792851121202	254.999547395873	316.170164343685	234.879067895108	291.782265402613	230.668099309271	330.583610392433	295.529565194532	204.766551528683	210.378520194973	265.433550792493	293.660398835934	234.583262669683	393.252151452343	263.517162062332	283.553865542443	311.228237630998	259.983428700466	222.144234670069	296.489471647025	374.967960192266	337.541431446328	349.893342390405	276.078573894977	321.077068946647	298.419192793336	377.801171791289	311.930457078127	253.868192937967	325.694127612472	279.037748786978	263.658794295147	238.956774293999	233.074409956106	338.815259562247	461.773535151362	278.927649149438	306.077093016097	312.249451257073	330.231926786448	403.0981077447	354.70829053428	144.627794693295	308.52659347772	287.071594423757	312.82948215128	380.068090050296	322.880413624104	445.81119121599	407.22884340523	390.969181954536	341.174330473233	289.978024608122	292.074912335792	299.802801272263	323.492262564573	368.888560038744	337.734825312148
MINDY2	361.364884995958	371.905094744561	534.664637565274	307.958285540533	448.231668308165	313.539516151611	352.088047418964	501.407043856552	445.030810752294	395.668493238371	322.958561182584	331.791506508594	422.830074298794	300.149358196038	402.521423308007	348.377350372636	276.6581950085	359.449842613317	450.058971606677	376.76353695571	355.726732724504	380.092283874084	379.556722081661	373.411415484582	311.967364481901	373.830209329922	451.624009861244	394.987954041719	623.214076611203	333.590278001187	352.236239332863	332.105549545823	646.604652720217	402.6419075477	436.31057733369	476.480048748496	320.32856624498	318.874695403021	369.09114657806	454.119998759729	308.586960467169	490.24270874793	386.949606349531	627.082449882404	456.335029661532	319.993577141377	356.309881887753	490.806513653609	309.538838299093	324.477772607464	285.549351554059	424.568939346447	320.887566744191	434.753246563249	394.989439252993	331.202804485292	324.668493358402	319.619536955169	406.710344515303	536.990025853407	434.611157998515	509.62599098119	420.475559693176	357.121027136752	406.403114223267	261.324433131757	405.696990341835	319.989960177827	395.685172814143	300.658759020398	393.705256624907	328.364424984632	325.037459878469	401.775281465161	411.138380896047	430.789476392904	281.168016821146	381.561979654346	344.053816691304	451.180510517776	327.494344171646	710.777779661179	271.992811835408	417.394555683115	380.213238582373	221.450623548194	425.744592133121	494.248934263828	455.684144542697	419.248148591293	439.359836868895	314.081134540841	391.174556300007	404.245157235543	435.718387241664	253.266301326366	426.212319444126	390.670071715113	423.877456561124	369.930078544887
MIR100HG	196.29309479766	550.642893582078	339.511281128393	246.454420740146	235.212546684147	151.099019767582	267.706777344055	336.06692694046	232.121111655253	249.996544575831	206.614545751835	275.041832663431	257.902571090934	382.920685595875	301.436519332767	328.559051710918	60.8561030448748	303.954598592301	374.224582829931	231.370668281224	166.855147128642	192.542466637725	236.820427185543	201.852704806902	223.135867627264	178.129938053232	564.90543623073	192.310692020816	340.081653283852	286.588991678649	167.786192410012	163.155856925154	277.317537870737	302.801476381091	298.909362050629	176.636037909053	204.933504022717	459.207402217857	310.481998152457	314.367617508135	89.3016388824152	243.597117302934	146.210048540981	162.41799277659	223.306918556887	136.705308141823	207.026481636296	170.516438990121	331.898400381451	101.423929607496	226.777992469422	227.672864477337	167.662372238728	155.524457943801	286.976682441052	406.170749100018	177.908387514932	286.748207190998	349.190066892177	189.342325778823	247.579927899552	228.82481824309	313.753467132825	149.756771210818	81.4814597326595	260.755725244493	261.931872047464	209.404217615735	175.485043907959	245.475237576883	495.280579293335	547.969324530395	155.880363567817	194.250158401492	148.482426140972	119.424468405396	190.073089095034	245.066185117528	247.259199147579	208.844342686461	156.616336143447	365.048091238013	245.625919896778	176.676656460817	224.805782330265	63.2236180875339	143.364985733622	201.000576756002	353.366121591302	166.284625962535	486.997433886836	167.986655781062	165.279111680425	442.330159121631	291.783025537425	158.37583487458	262.967202536641	214.951155273336	176.396210217852	224.987332368144
MIR4458HG	199.642679048282	175.511994454711	197.877741641777	181.696709685016	197.060117986584	112.135252968415	142.215104387622	120.67383342104	325.708275863766	335.81309765605	189.980150833997	192.997219693056	226.560144775791	161.153610905784	320.327425230674	103.217699556545	274.232725809868	256.478148429085	124.721885805675	153.151674473029	142.467987758525	222.953847673758	207.085699749678	297.672794230407	164.159028526348	137.830918446418	304.589151508315	169.8695150721	177.936864236213	186.003401709381	163.870579326968	294.935119875867	148.232535912433	146.5162079801	120.835263686426	243.843485407917	148.073659225105	234.681271252746	284.563781036886	369.488239455707	107.499854569457	205.339482922331	203.782418155049	342.079339814982	112.617892822574	121.274808483141	170.894665284555	170.253699550036	194.178014423529	150.281506063533	109.775385428531	162.988208172644	217.181035310448	252.287336423182	162.785282425081	340.154971309152	244.590429000785	278.434779302128	263.267494469757	140.057692468373	255.477110319673	154.20403733348	279.839998969819	237.960276821732	247.635603634102	248.385623446031	179.276673677613	121.010830677674	144.384464993781	126.925547414691	273.199573218965	253.415349893082	167.279334032996	284.085905926481	411.025811894033	159.282157866378	233.788558689807	226.292700517258	165.552489082187	287.652513559895	238.01302507621	152.332032266199	236.415908162054	251.920164281809	92.8758774062638	261.169605989921	189.325232504394	169.441874740635	164.946989678078	222.371042383963	150.198054620573	145.64991583898	216.739327547487	211.466405659875	118.785823501024	176.320154631173	211.543132917838	243.027901019806	140.54134874926	106.46697534146
MIR99AHG	224.921394406033	120.306142470817	177.828433590717	198.246686007555	110.909565391578	170.984730783119	165.525859293888	185.1119975807	206.680590759406	236.824939408741	117.389990041486	255.351686892285	163.464239552359	181.515828171961	234.925485644546	169.597664864055	180.007056900181	211.015591062261	182.800296492476	104.377283861541	101.849522938867	220.071085055557	175.210286452624	196.389482569079	269.475626932078	130.012866763151	218.755283340961	112.265841451395	202.260387761644	168.489462919803	117.965949537764	125.081879863546	121.348436662079	192.430573437505	205.523519916542	114.557570698202	104.575017679398	221.042579506521	191.678071765339	198.053860102193	74.3340728667961	235.362950826991	127.70811027991	389.874993465556	94.3118754461838	222.612397510132	284.744562142518	138.008593229615	196.175631241608	123.092350845922	176.068072013586	70.0487301815479	148.561555646709	93.8057741047566	225.297043987014	194.732943644927	175.465988008579	115.675106931143	133.762575441021	286.401852217204	139.54898459241	203.470942349474	211.598883889268	141.880873446728	264.708335569188	102.854604181728	113.587701173874	96.1762908334616	151.71498072317	155.557573279942	163.859801156421	74.8156904051797	118.173718780914	158.328446171284	98.4243144566177	75.7351085148043	185.712606118376	123.202918345771	110.86244849314	158.85745737926	201.932708817241	184.517091860362	253.882815090435	214.660982294896	137.538915542748	145.451100611794	218.701124951214	174.57451166642	200.445002265073	225.56403924702	131.256169005991	149.883748367912	199.628148709639	223.133103264964	156.698057156296	119.550158833951	289.650471492619	93.6146167243449	238.914383316583	199.250520930273
MIS18BP1	245.714617241248	184.203725909727	306.124308855621	241.92768021686	245.676036288793	277.68777942678	312.600168060861	261.787846179396	214.319027161533	275.593899601618	214.980344872462	336.170702648237	266.109144635923	207.471601052599	339.355878865713	195.152856694566	243.784367001526	255.29329138389	304.786125072828	278.733987071438	226.50742185666	225.325941656723	348.051250722543	182.577273426076	272.558387361937	239.089459792452	228.161496966713	252.693667779479	340.78118151305	158.442945802788	218.758840006817	296.372383289148	212.779335836811	232.933813486461	240.057739693685	254.710942248626	203.058832437139	366.962961903657	178.784095108084	198.457785480311	239.008959580564	220.953497382409	199.488289889352	222.776243340388	269.693866508091	196.730554079691	215.911498329496	186.279590010071	269.096510227329	244.815750923964	196.598657933336	148.23643288818	272.9280653379	229.119971796017	231.356155754573	314.898694794122	223.369706945264	162.093707295148	269.947146761003	272.159881396999	244.835430362967	238.759001492275	189.045525713099	252.092037715184	179.211185817941	249.063107072484	196.693857332173	314.870776911769	299.87374080315	214.669844222054	232.583251418526	139.402879480765	222.483084066402	248.394292149101	214.73113226236	306.836222332622	196.895396718406	299.487917716915	173.070461981492	288.318439062028	443.786169535879	218.796838211176	292.69274533809	217.36974545298	173.750374319506	215.662261775102	347.129608026245	191.884936719835	250.008648888394	203.267806297694	192.04227291621	216.318062765269	269.652043582925	180.024658963324	231.653299762572	241.910352861096	379.196962763053	180.796451683125	253.472002439743	182.010707478607
MKKS	81.7574434441745	71.9240880747292	102.986160877329	92.0274233103208	66.3125519694322	69.7315367807353	72.9863483270822	78.592616569454	89.4569991041826	98.2567489440465	91.1190542989514	87.0892985300716	70.7239302705501	76.438064859498	89.7710414143442	86.9785086097306	87.3737247334401	100.880447301414	85.6724047463162	73.865023770801	86.5757226589986	81.1082553912066	76.3670332534849	116.491674630272	107.569197294078	69.422349695617	79.4588312191052	119.513788990268	142.483988943758	74.1455636311764	102.810571810198	105.95436339079	57.7421590818919	87.6298512581127	81.6048905636109	95.0186923380444	79.6647236823665	79.0715874049734	73.2829400553915	84.0726623806309	55.3806966934271	73.8683179421532	83.2861928821044	99.079689435389	78.0345132744141	74.4273097473948	100.65102597479	104.210416937835	69.2825350628115	83.5927804943135	88.6636212284548	104.415886408683	90.2112553431269	67.9447677895808	97.9882095506148	68.7148707372023	107.005533448301	82.5239922831778	92.1663695485709	92.5589349348696	98.9412816581647	76.113840371275	77.8359180682027	77.1168762493749	75.1182111084452	84.2720170593214	92.115565923182	88.6345983574878	69.5383221444544	107.109776950378	96.1655804109404	101.330155148281	116.302372214674	85.5119579695406	127.524748306434	95.965263535413	101.144476446607	72.8698514228941	77.4322088826787	98.7098073941334	69.6819972680024	90.748729420326	70.615872839961	81.770243290887	65.42752840993	67.8458564048352	80.0478748081033	85.872498103079	81.9006783463848	90.9974844379897	93.3880996652733	100.624972862194	69.3457523753321	98.0064438198261	70.5348360776464	89.2226003863244	98.8173346733309	77.365125830155	78.7058678493868	56.7973335207092
MKLN1	196.727572892674	153.453803947964	191.180860406549	157.276368968214	145.251602301383	170.759724660975	208.140570448572	184.011328656711	164.229612188125	194.213761698455	155.900777248258	182.860992619948	193.286324029425	208.1687949204	194.358684199905	241.409665212035	166.245309892324	170.497647515209	265.35248060507	238.635915618592	203.738728574716	147.224314679948	175.083604145298	189.370788845861	163.819404842542	210.134521526415	203.235260039744	125.378502688016	197.611554618912	199.933727660399	200.032125078258	143.53741869219	142.857201281057	207.640189462875	158.791071407638	183.726805684287	191.356908434076	169.268606571678	239.184619608259	183.420713968636	158.435902180083	241.708358850627	187.372841863601	215.97021268727	206.631093216133	212.658309678288	213.464170808195	237.859595305611	224.185821377318	162.869279622406	146.951307629873	249.457901392123	178.927005484696	128.200671117753	239.974050844521	208.513340276805	215.548429791438	199.400154308902	166.942072117892	241.834954323538	197.849760476279	181.202359559363	185.389054577833	164.474509756303	184.593883954902	158.156667952677	167.60581279532	171.263770003142	215.409299941064	197.948780208726	177.658225500044	211.543027676234	200.450421183557	172.917962255188	182.275334956351	205.342660491609	230.266395091101	208.258324645555	182.657362303688	182.948735581186	211.619723546771	219.588253351507	162.594309800203	145.555929119979	230.934608562876	170.418639308849	190.002842603543	216.384952468018	219.417908261905	228.153544372655	215.615383170032	251.464386676569	234.708385404952	259.581543250632	137.786186762774	221.462334681594	194.483417235611	152.131853848241	229.083708992131	214.259793902646
MKRN1	338.604065323045	268.00907238161	334.657061349064	323.647772095103	391.582725260555	269.638390504047	331.639124410747	359.859847197049	321.822364218333	377.051526973796	338.702759571366	408.482899127432	366.684544672242	312.003376022065	378.799590391413	324.209002359593	320.088149584239	301.071532023011	358.389540708924	469.887767964809	322.852026353989	337.86415864022	460.875520618435	298.087745449613	300.305485195849	379.026804598329	357.717137829791	344.953777479217	336.245419191213	378.25719689696	390.061824397318	348.444917275625	456.915511643636	302.515251493631	310.934461410355	389.526757077811	358.032693662085	258.169063796071	337.297895061992	392.649764837343	366.395836483846	376.964130578724	317.900495437407	289.194145059662	388.480082297481	309.398399369767	344.823406465322	344.795992004125	321.379124941087	319.947877654333	318.58369713792	362.719034276507	317.234897979585	359.301628639303	346.246809776718	295.232929397008	321.885703254683	289.560619114223	369.037753182139	275.37844036258	388.31053508111	369.017075736527	278.763012371636	370.317453901236	377.847998910868	329.32533684052	345.517835562727	329.288826663819	436.26199528868	278.555018581246	257.66950044442	305.23531674559	352.456749828518	398.48733449577	329.671275370137	367.971508092935	267.491091514196	395.292918097228	385.506929040579	433.633057262361	361.504573643783	412.803692870155	334.135720149718	309.771837954243	349.323927232492	360.288108756059	319.35922531385	341.688961268954	357.360672319763	326.254157745111	360.31756801142	335.130342049656	308.134940587963	373.060968371559	293.375124768721	383.322119022609	442.132134135555	367.806754123493	272.977232688317	367.73337373398
MLF1	112.654295926597	136.785323782074	224.667988315272	141.705492634794	118.685894125621	113.474385353088	157.122933015303	164.574198225256	147.642827143194	189.363677028968	179.835615993432	132.23488123288	145.921106946216	122.065916399569	278.769066429416	123.076868007542	88.32921168745	107.382377953065	137.455626183993	108.014877264993	144.737428887859	191.252916750549	114.345999915614	187.821122844737	135.975504559081	97.8121592319872	164.93792799708	142.852041614008	171.570836889899	90.5969526143825	102.378768819749	142.333458986363	151.597402359085	215.822041399551	153.598530326952	48.4713778288974	118.473654017952	132.388892989185	153.155387428158	135.624812135647	127.421739217449	135.125036600301	264.123043796882	230.748726394612	144.433395687369	95.9792438431106	132.314224199943	230.756634163608	114.306710757181	210.611267717771	157.475448609125	181.708308600315	107.601117287951	122.05800468614	149.553757865535	141.794573778162	149.440547254189	103.509196564158	103.213564930838	166.743986073217	100.105964359444	125.497586064622	141.157995839109	159.423022940256	188.530776522504	142.654271842266	110.632510399535	93.0584365728289	128.54265584331	171.001229972029	125.233253216094	198.071381513085	170.509913844629	211.29061686822	150.020986696215	102.091297695942	165.952186653511	138.433391973433	113.425159947487	190.860789488438	132.351650475563	223.608135555254	116.581911115305	192.638502893552	192.490229726134	104.512098319979	139.563240351715	136.835825561519	184.579817361682	150.44150443692	87.661955113968	205.411710965084	190.472222666642	137.997809692759	168.783043501764	129.635590192558	194.534946756776	166.596314845802	87.5685226914828	79.1055687598896
MLLT6	210.561994544876	220.897972117366	187.145484582323	175.423178089805	247.413700403482	232.25145229042	183.895917600856	119.672804948553	260.974267821575	166.109052752786	285.944255478912	129.195515112408	223.334547122121	151.337556733616	289.522560559774	261.242623504478	362.694948755484	235.856923565756	201.052353304019	152.430125541369	252.071365246452	175.438185410333	167.26835109731	282.373312643606	286.964391496496	154.61775818062	221.208114884696	295.898874391674	184.852828501054	156.978988471312	200.816750265866	249.866919720365	189.012023867918	223.166531445422	221.590511815645	183.863316215172	175.939374476124	203.984573792762	213.197143786233	378.989473076965	194.854940051634	222.914593583738	240.619153791765	205.332141887921	119.793878422937	126.243255409001	180.710885432363	194.988907729938	201.5262949298	244.254032053903	152.227531509917	203.479108332576	295.101709956053	255.367348048647	238.233880911557	164.371132396829	216.881095624785	157.036995166453	152.680035509525	177.829146630376	393.820497832827	104.683138108728	263.724125562096	217.786656614953	227.882390279264	318.045204678599	185.699957279188	234.924503526692	161.491633344194	168.586201942988	202.494909031506	154.199472617133	295.291608412232	308.651171729984	313.298915499646	208.432260516661	225.260453898696	248.84886530337	149.743734732426	335.684286681179	206.60843465552	193.741159067488	275.822202894289	207.946161710439	104.465210740213	257.121172797895	240.08127403758	152.181003199345	168.981546351394	251.145679716193	223.462332239067	197.191735583948	194.209995230703	251.025969200994	174.548993041276	257.281631914099	167.686088849527	269.852551779902	170.372449020561	185.232357513201
MLX	264.308080997725	285.837095790051	250.595550279061	301.276404951003	365.918180923427	333.894360835019	310.370570354783	219.125524767015	343.190265450354	298.5698000938	245.861657310145	295.69839801552	315.033171388287	259.485323463399	303.061742685	201.700109758101	301.832331671772	285.450505280179	285.862719550891	305.63591766774	271.955479650046	317.867601181055	345.025862290651	252.841975619211	283.875546358672	283.730076938663	319.879295964178	283.822041271747	253.760957664323	268.201157952546	287.254529716728	271.867307224287	305.200459436587	292.033472302828	248.494400968004	262.827126845222	260.053692296762	383.62793242325	240.552766055435	290.247100936265	339.461732121968	331.956453129557	324.724229155089	238.972610548508	249.957315987682	260.787048463389	301.983618380971	281.733667679257	374.802334454195	268.099305087372	253.286133757449	323.779588680841	246.540718146111	259.891414294196	325.944805398207	246.281766990698	301.647051798524	294.702597908009	340.762342359084	258.285978943946	279.834004791539	284.682976643406	240.652889825627	351.398974557166	315.380080077012	251.983762263362	325.299363248925	293.228503011147	311.047803034693	269.548529831879	258.353456584522	242.513651366105	250.270576037261	338.533026086213	309.912375102965	344.965788693249	268.284028410307	365.642014875556	288.924955815521	320.112676982351	395.042286433893	276.811033976744	319.526406253684	321.664964719246	210.834735915	261.488043077673	281.691055264433	304.362631134398	280.687272698515	233.634814082452	295.768149871781	301.004404901125	350.367926627169	241.529602155105	283.504165158628	309.994512091836	237.367780426816	257.750637209956	261.769539822821	288.141261134067
