genesymbols	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
INHBA	84.51917583000026468	753.16275900750997607	735.96600537176755097	604.03075057258649849	278.20200866473226142	526.65329699471919866	84.24283555509620669	541.45930840631865522	141.24431205181062410	65.66181107290128693
INHBB	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INHBE	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INIP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INMT	33.13861545893482230	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	61.53644010071246839
INMT.MINDY4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INO80	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.28118666411075566	1.00000000000000000	28.00795850936096087	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INO80B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INO80C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INO80D	1.00000000000000000	1.00000000000000000	1.00000000000000000	27.98247829883824522	1.00000000000000000	1.00000000000000000	33.88636902118383176	1.00000000000000000	36.13425381310546669	41.81392646367229560
INO80E	1.00000000000000000	25.07398705271767625	1.00000000000000000	19.53981705234219746	1.00000000000000000	25.79341971460494776	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP1	28.03001486432025047	1.00000000000000000	1.00000000000000000	24.05389784555551103	1.00000000000000000	20.75799319305885504	28.67025480719553698	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP4A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP4B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	159.17708879684877843	1.00000000000000000	125.12219346152905075	87.03825056858265441
INPP5A	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	50.10753509683387819	1.00000000000000000
INPP5B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP5D	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP5E	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP5F	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP5J	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPP5K	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INPPL1	1.00000000000000000	26.56933959311759352	1.00000000000000000	1.00000000000000000	1.00000000000000000	18.90117960004259601	32.64379637552817570	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSC	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSIG1	67.51646870400084310	40.35229673153329344	99.02376918695264862	53.91270887523199207	1.00000000000000000	24.69082042823131928	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSIG2	1.00000000000000000	33.64767542752947804	1.00000000000000000	24.43547420664510383	1.00000000000000000	1.00000000000000000	1.00000000000000000	164.49923640591870821	1.00000000000000000	40.55537688461425461
INSL3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSL4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSM1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSM2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSR	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INSRR	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	24.72190326995951537	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS10	33.75978796336909937	32.02840382116134066	1.00000000000000000	30.33759610963945619	1.00000000000000000	38.44334535351115534	31.85136570998856698	39.39157179279314391	35.45742453475062916	42.85889850348733177
INTS11	45.07970319124186886	42.56671184973552613	1.00000000000000000	41.47169368087780583	1.00000000000000000	33.08473054696562343	51.20134916940948244	51.89042970471599858	50.08740820940179361	47.83025333974524784
INTS12	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS13	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	18.65889106867063774	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS14	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	27.61841858610231881	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS6	177.63416707340263656	91.52385625477785425	504.36357498901980989	99.96123266387049000	152.21829376523103861	57.13019254793052681	150.09402386855623490	77.75770237402025487	220.64999308431691816	258.28566890802295575
INTS6L	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTS9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INTU	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
INVS	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IP6K1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	31.73570756892729960	1.00000000000000000	1.00000000000000000	34.38648766777668442
IP6K2	47.04295440917139359	44.94416919427043666	1.00000000000000000	55.46558803918617286	59.83900632741434578	33.93465571301148032	54.98891215347961037	1.00000000000000000	37.98426973556662745	40.86712029884289876
IP6K3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPCEF1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPMK	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPO11	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPO13	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPO4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPO5	39.87215703159719737	40.94646775623803592	1.00000000000000000	30.46644969729707952	1.00000000000000000	100.67728742034077527	36.42801890267320886	51.69681559837079732	44.15479743400499757	54.12174859634161805
IPO7	43.82193650909906069	55.77625107539773097	108.86547934922649006	56.49279427556749056	1.00000000000000000	77.49725573983955940	65.70232812535024891	64.91749434192004742	79.71733798401525917	56.78244049425576634
IPO8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPO9	1.00000000000000000	26.46201559401396253	1.00000000000000000	23.86956695193406119	1.00000000000000000	47.77678753041572435	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPP	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IPPK	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQANK1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCA1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCB1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCC	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCD	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCE	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCG	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCH	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCJ	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCJ.SCHIP1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQCK	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQGAP1	113.14107088368054121	150.43292909681596825	251.55250537498551466	127.09122030149542582	183.48422144279669510	163.75210958885645596	190.78105841191111836	165.75644072583858701	220.16732516448655588	145.81172663729910255
IQGAP2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQGAP3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.02586732992317309	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQSEC1	1.00000000000000000	26.95284640891463823	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	54.23769436246598730	1.00000000000000000	45.79458355377084189	1.00000000000000000
IQSEC2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQSEC3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IQUB	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRAK1	31.36494716465714916	40.57998510704337036	1.00000000000000000	26.77171264840107412	1.00000000000000000	71.73091533280796739	29.02137896385514537	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRAK1BP1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRAK2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRAK3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRAK4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IREB2	26.24753953466966294	24.00023324139978698	1.00000000000000000	25.80719589986995643	1.00000000000000000	23.62621680909055755	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRF1	912.11268074752149460	462.18054652953236427	1183.51246370285025478	1078.44162074117116390	662.20803212243299640	334.55456143042431449	734.84485232030851876	197.75677226034687806	743.32662637463101873	1646.66160685136878783
IRF2	39.08794163908553543	31.73358953801720972	1.00000000000000000	54.94102326703939099	1.00000000000000000	31.98982673172017854	66.08767636052490957	1.00000000000000000	51.61450926227944791	42.65234595800725970
IRF2BP1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRF2BP2	97.00754217201065899	84.49918881555593941	134.02443972764740465	80.56944364228435518	115.51928052537600422	61.65421418354602423	78.48576218631063739	88.10290810885204849	100.88599086928729776	102.48202268914822355
IRF2BPL	50.54800724801077649	41.63559992556231037	64.51829421428737987	40.41226420663653585	1.00000000000000000	28.09603979126972106	47.59730637242630991	1.00000000000000000	62.51174725343321370	57.73446594638628682
IRF3	44.44095861285889271	48.00725433259468389	75.03808402735784000	62.83177320660361431	70.12593815583058188	33.88897536936251242	57.38588171099375046	48.50259912493717707	49.28202654922949222	52.56325780362818989
IRF4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRF5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRF6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRF7	47.55286344822260247	63.27061717935207952	109.65342485816914575	130.07306656221160779	107.85128861914049025	31.51163099294770475	112.71035337545252730	1.00000000000000000	70.50594535187660483	64.49600159412791811
IRF8	1.00000000000000000	1.00000000000000000	1.00000000000000000	37.03371783932178829	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	51.95213882862181265
IRF9	40.53908292800602453	46.77142972948775679	146.90032149021482155	67.42967537483444573	1.00000000000000000	30.28065305177288025	71.06853683255029352	1.00000000000000000	57.46655736352738586	77.66211682435654495
IRGM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRGQ	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRS1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRS2	66.77358084300470864	64.02307483564628399	128.34515646519199095	48.07329535149512623	67.05079122583597950	1.00000000000000000	1.00000000000000000	63.39069976820493935	41.61699364997288342	1.00000000000000000
IRX1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRX2	33.99652361017830771	48.61897921637044817	88.84127816727102811	60.51064045276408621	74.93161595942687825	40.03625201599891881	90.58676645499694757	1.00000000000000000	70.50588818158843196	66.08428482261983561
IRX3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	21.19742050782676301	1.00000000000000000	42.80798311035342607	1.00000000000000000	1.00000000000000000
IRX4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRX5	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IRX6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISCA1	49.13879370557506832	49.94749052296188552	1.00000000000000000	44.92765087805397428	87.24510016190497197	50.22969558376518506	78.33580357435977248	51.26193951892217626	73.49446936279802856	68.32644268936900289
ISCA2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	29.25709389252980230	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISCU	179.85238689614408258	183.49574374483984229	128.99210556717281406	210.68977013756369843	180.68410203318168783	113.11284465122129461	163.87546630726680519	140.22601886836980611	181.99014229971388090	263.28452501898334503
ISG15	333.86789726212293772	813.20301256354309771	934.42003906749823727	2801.16801165360493542	1000.35440721817064968	671.04264811444079442	2050.33777624946878859	552.03524324145632818	861.47030858293101119	492.66549080209364320
ISG20	1.00000000000000000	1.00000000000000000	1.00000000000000000	144.97761560570833694	110.29976383618033253	1.00000000000000000	54.97498193853625281	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISG20L2	28.70822154046223318	27.07116409480662256	1.00000000000000000	36.10574097451471687	1.00000000000000000	28.80604040698516499	30.68604155568157310	1.00000000000000000	34.59888841582773011	45.54866351522142054
ISL1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISL2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISLR	274.67855324299898712	369.00330648560640157	169.06536921952485386	313.52202442991949738	137.10393172387739469	180.22063429533054091	1.00000000000000000	200.07648783126464309	69.36186685367580651	73.42262152751870019
ISLR2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISM1	41.83180150450253620	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISM2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISOC1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISOC2	69.09935938745385897	94.53550488656975404	1.00000000000000000	109.00823393120857929	89.28365918293692971	160.65857186276278412	68.35002800314694582	71.54938675614796750	1.00000000000000000	46.90248935089572058
ISPD	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
IST1	37.68657434365466941	40.94366260137762481	1.00000000000000000	44.03600648947728047	1.00000000000000000	29.57037219139796136	44.37872032949972834	39.46121635391568105	41.10947766791734637	33.82790214947616647
ISY1	25.78861851918165726	26.29565822309426082	1.00000000000000000	27.73692720743826712	1.00000000000000000	28.19139866858290233	31.58263760755068006	1.00000000000000000	1.00000000000000000	1.00000000000000000
ISYNA1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	65.81204834883712351	42.56806486551372615	143.76893024555209877	1.00000000000000000	197.15133892255090586	194.99545971944846201
ITCH	1.00000000000000000	1.00000000000000000	1.00000000000000000	23.71351613157335692	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITFG1	46.29060154503854108	46.67315558976369516	1.00000000000000000	46.27879266845824446	1.00000000000000000	31.50263880297078245	53.53419221387831328	1.00000000000000000	49.31187787905501807	36.19907489334791251
ITFG2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGA1	1.00000000000000000	97.67243702419530393	206.07228080328832220	75.98001846957249938	140.20071511845651457	178.34299090708097424	472.20278048312894725	1.00000000000000000	229.43758141976957177	183.69904146611344231
ITGA10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGA11	31.44547499038582217	133.94683013252020487	1.00000000000000000	57.71089919168996119	1.00000000000000000	34.87438235282331789	1.00000000000000000	101.86473291347552106	1.00000000000000000	1.00000000000000000
ITGA2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGA2B	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGA3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	47.09228094338621418	1.00000000000000000	72.85118798918377081	1.00000000000000000
ITGA4	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.32076661851302646	50.28026033499602221	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGA5	61.72721809094397827	96.35772908302070050	228.17067396920438682	101.28650365096397934	1.00000000000000000	164.18430795133713218	36.41911795657019724	216.02201659388248345	44.62896370620246955	1.00000000000000000
ITGA6	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGA7	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	88.80718538828330111	1.00000000000000000	123.53982265098926518	115.28181429457399076
ITGA8	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	50.56505715087929076	1.00000000000000000
ITGA9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGAD	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGAE	39.11660342653631517	40.37368787248401958	1.00000000000000000	28.56994157303207160	1.00000000000000000	55.29333471079612394	31.31245968657213652	1.00000000000000000	1.00000000000000000	33.83610172576096886
ITGAL	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ITGAM	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
