NAME	iCAF	mCAF	tpCAF	vCAF	Pericyte	apCAF	rCAF
ANAPC10	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	43.21891770631494722
ANGPT1	83.82318010961637356	1.00000000000000000	1.00000000000000000	1.00000000000000000	63.56177659532924906	1.00000000000000000	1.00000000000000000
ANGPT2	1.00000000000000000	1.00000000000000000	1.00000000000000000	180.89793331186263003	197.13354109655102775	1.00000000000000000	168.69482529594242237
ANGPTL2	102.78863199185701660	244.04698400889671461	108.80574900917208936	1.00000000000000000	1.00000000000000000	1.00000000000000000	109.60463683836324833
ANGPTL4	321.64266080380610902	278.94997932461484424	447.18282086089743643	171.73536236603573002	1.00000000000000000	33.17388403463749569	1.00000000000000000
ANKH	1.00000000000000000	119.51174952979583566	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.10945885315748427
ANKHD1	48.13436930777466216	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	46.14438114236840249	22.10945885315748427
ANKIB1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
ANKLE2	1.00000000000000000	54.98074328605039085	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.30439209133841061
ANKRD11	70.64324033692986404	52.83710605896959578	1.00000000000000000	1.00000000000000000	105.82051751275028550	24.39186039753673185	1.00000000000000000
ANKRD28	138.72734877597969216	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ANKRD29	1.00000000000000000	1.00000000000000000	1.00000000000000000	79.87085091930943292	1.00000000000000000	1.00000000000000000	1.00000000000000000
ANKRD35	1.00000000000000000	71.33880382350515958	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
ANKRD50	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.26861829240080226
ANO1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	82.09814179877918150	1.00000000000000000	1.00000000000000000
ANO6	68.23584724853979822	44.03492891281746324	1.00000000000000000	73.53794034622076481	63.12302975601767940	20.26742219223328689	1.00000000000000000
ANP32A	1.00000000000000000	47.84054547031180249	1.00000000000000000	1.00000000000000000	117.53577854099249578	58.92777573009269076	80.83288018057514535
ANTXR1	119.90641443646289588	415.38452476273636194	1.00000000000000000	96.14719820995357225	69.68363944351840189	95.10951656868411419	1.00000000000000000
ANTXR2	82.91331193455035020	101.86699598921657639	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	78.56803144669200378
ANXA2R	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	43.21891770631494722
AOC3	126.26562263972157041	52.27246017417353841	1.00000000000000000	172.13830987851812893	65.05835032856460032	1.00000000000000000	1.00000000000000000
AOPEP	117.15126306801442979	176.48509825531564843	116.05873296725549437	285.16998971472048652	100.42639623855679076	70.92975494879325993	1.00000000000000000
AP1M1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	32.70969701980284583	1.00000000000000000
AP1S2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	390.08211926890538734	90.97032769216299641
AP2A1	1.00000000000000000	39.46087545867347046	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.10945885315748427
AP2A2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	75.53723658480147662
AP3M1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	201.97550257274954788	1.00000000000000000
APBB1	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	45.29955721512934019	1.00000000000000000
APOBEC3C	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	59.37742863526628412	1.00000000000000000
APOC1	131.11017948529942601	1.00000000000000000	1.00000000000000000	115.49550538785938159	1.00000000000000000	1127.50576960110470282	124.99335839109191681
APOD	217.17835649542837473	163.69836530501575567	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	247.48647288393206622
APOL1	88.03273100071065471	119.37748237272286644	1.00000000000000000	1.00000000000000000	66.58837390022304703	1.00000000000000000	1.00000000000000000
APOL3	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	64.32837655947244571
APOLD1	1.00000000000000000	1.00000000000000000	1.00000000000000000	174.36905629529761086	185.46012493754679440	1.00000000000000000	90.97032769216282588
AQP9	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	53.43294232716871051	1.00000000000000000
ARCN1	1.00000000000000000	51.35030642182332627	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.30439209133841061
AREG	387.76009050626572616	164.18586965292098512	1.00000000000000000	1.00000000000000000	1.00000000000000000	37.77842813976414504	1.00000000000000000
ARF6	69.35581113347696203	99.17877767055296090	1.00000000000000000	111.96734713947365947	53.53689420095913221	234.25264849543953005	1.00000000000000000
ARFIP2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	90.97032769216282588
